State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
Initial,0.0142628778365479,0.032118564482703,0.072061774371703,0.0244573128928157,0.00676481499714017,0.0408958680645142,0.0334540906176833,0.00041041938612888,0.00718556484932866,0.00475159916473356,0.025862493040631,0.00128538682293297,0.0589199605458065,0.00613196725488624,0.00538697655391733,0.0142352954599943,0.00577373945450116,0.0225231529447725,0.00657937258759756,0.00210698789092118,0.0235269933079435,0.00372615467813808,0.00672609369514076,0.00617026110713798,0.00388728276929871,0.0370879795464093,0.0369308374158105,0.0333219905329334,0.0019405010025757,0.0442134604121765,0.034569384750217,0.00337653560304361,0.0254231526788417,0.000427983352304802,0.0383791887901362,0.00787210378594273,0.000254307165804716,0.00745170867968184,0.00116161563633435,0.0037726570449548,0.00986731919457568,0.0040799811256331,0.00635876173768834,0.0760873236268372,0.0498378183217299,0.00245335053782104,0.00729514337619638,0.0700223484196631,0.0491711321379018,0.0194384103478666,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
0,0.0234058677592458,0.0371234926842705,0.00377235129102818,0.0249221903712319,0.00280239339785422,0.0355388812981812,0.0310192365281877,0.0176991721594243,0.00464211499619267,0.0335270173114778,0.00626461980922748,0.0194667355180243,0.0284930960853343,0.0329882629431759,0.0155906451209294,0.0091802177036972,0.0228604936488805,0.0273613337749769,0.0391980258576875,0.0366662915242156,0.0336912142420426,0.0409690220749858,0.0149769764456169,0.0035090395140816,0.0217282337072206,0.00450269019722144,0.0224111254370809,0.0268323213069028,0.0207966048911042,0.0438692500545547,0.019651131413549,0.00500326762889832,0.0256911834677045,0.0103730141131677,0.00842936877415523,0.0183705143080758,0.0251190703213329,0.037338654038387,0.0303406733861775,0.00674496685154391,0.00263351232242073,0.0399950639346376,0.0375208882913099,0.00842862776983822,0.0269376575987473,0.0165919656998608,0.0190344390417271,0.0311173616103253,0.00696245616226304,0.0256839518452515,
1,0.0185180076801869,0.0168432322275893,0.027060267183559,0.0138525969174501,0.0103811716716635,0.0214856512802175,0.0234765380153463,0.0130304882437473,0.0139035161538954,0.0189824501413296,0.0333335292503889,0.0189093290215714,0.0125971715160009,0.0228073693971578,0.0259330942605275,0.0304767649059303,0.00485498704742547,0.0275364519276773,0.00598372717265947,0.0156345213876639,0.0245274635550926,0.0413606741672447,0.00181648753533804,0.0230246067686214,0.041617597133094,0.0116345393144188,0.0308989901761974,0.0338338881293357,0.0228648177063049,0.0215805527470137,0.00472424665744819,0.0324774196334217,0.0237411600497159,0.0303745148858434,0.0146411977451695,0.0324246952676954,0.011839079512324,0.0312132900088005,0.0301011580995878,0.012599095300983,0.0219927715148485,3.94389907026906E-05,0.00748915297921286,0.018832710978769,0.00739329592939325,0.0200523859074133,0.0231404350925737,0.00289457255555991,0.0268618828668558,0.0204794872797593,
2,0.008813089456382,0.0123580458598257,0.00739651667479235,0.0198663511024299,0.000424576099406479,0.0237128041532192,0.00569088191544288,0.0166380865508963,0.0271204821561529,0.0267108056051917,0.0226534168983759,0.00158440073229935,0.0292169209070187,0.0228206284930876,0.00754371387548641,0.0335196678494957,0.0140909707370535,0.0264081243244068,0.0133766106604402,0.0168906363234925,0.0219139104095144,0.013229250244854,0.0213432652325846,0.0218055072205341,0.00871969346101545,0.0310858512966724,0.0282057423678065,0.00788973701440488,0.0245749019003008,0.0250969444165913,0.0120308900332154,0.00451145398394694,0.00877151367789311,0.0303484356835139,0.0264485212557676,0.0100788898253301,0.0226667772690841,0.00663257671001277,0.0118527671910089,0.0149161506080122,0.0251937456998559,0.0218714296611207,0.0323619761050453,0.0321028902582904,0.00460483733931108,0.02250765951484,0.0139806064424568,0.0312621588914644,0.0300319629218553,0.00769174849009081,
3,0.00554775290608356,0.00435110407320523,0.020088895897594,0.0154681279432792,0.0222892393637523,0.0159956551474718,0.000854670778217399,0.0119036073580111,0.0286900374446699,0.0298336527270957,0.0251710210533642,0.0284609770945504,0.0327230219860396,0.00440954529117898,0.00481914372659968,0.0241011725743578,0.0166550284161386,0.0192274870221387,0.0136850137920127,0.0279006411230705,0.0284283365272466,0.00214487471506026,0.00748173001139112,0.0128960968935779,0.00477080665046061,0.0330566689002396,0.0147814427628723,0.0216170885797829,0.015814362471994,0.0040513474081181,0.0223672130271244,0.0271076205000588,0.0320973020807497,0.0285483679250847,0.0150749425351342,0.0276353908005944,0.0221373195589834,0.000632623514565168,0.00677312460813719,0.00851149734590059,0.0139743579466176,0.0344289703494914,0.0359338455296174,0.000470522754753245,0.0201752694349011,0.037353019178518,0.00782782677692579,0.0230018688977652,0.0279918144233794,0.0282730373279513,
4,0.0257717323142098,0.0453153549398059,0.0320568301730509,0.0269995431669369,0.0242032424476243,0.0280827979916526,0.0363350343534637,0.0241645818314799,0.0284348307979057,0.00486317024349309,0.0303276548839992,0.00925500924274374,0.0376097117466215,0.01141577500009,0.0457064805263158,0.0183333510708724,0.0111869905464147,0.0362137427795798,0.0282874841924067,0.0233349208707489,0.0224856306270005,0.0163050564043119,0.0212143955247699,0.03658752225195,0.0192716551047314,0.0236599678397025,0.0285498403945656,0.0225606239472929,0.0169918113457591,0.00829430122945039,0.0362109726881288,0.0307641413858044,0.0369034671105153,0.0177358474553283,0.00423700402495736,0.0182276797587398,0.0320172636152629,0.0106869683611248,0.0345685949099023,0.00870441518095069,0.046513459517314,0.00810577987596979,0.0376029635143185,0.0209852417035184,0.00549840987323645,0.0210745452769732,0.0321925758351021,0.00227210044180114,0.0312632230958404,0.0312155909106144,
5,0.00724702176731833,0.00880370094879874,0.0223045903899241,0.00892332634830622,0.00186469771901621,0.0143691284864523,0.000100279359103253,0.00733809095830565,0.015817359984264,0.0142408617130514,0.00170520975387721,0.0151811997884368,0.017471781329738,0.0158081974616929,0.0109503561264418,0.00322945192451471,0.00416111527048817,0.00722508700403993,0.00391133774842127,0.013521305834032,0.0173423372780585,0.0321758618372585,0.0298759806193766,0.0349782974027854,0.00206859731263294,0.00360642374583506,0.0266030714418333,0.0293457822298955,0.0126846174177568,0.0316654325500473,0.0208281797735268,0.013857824938964,0.0122005576989515,0.0219867356170134,0.0255122467571575,0.0297440489475825,0.010397551152417,0.00707184471518904,0.0161179630236948,0.0101124593322172,0.00550301484120066,0.0280266753944069,0.0204254036439564,0.0212330121485982,0.0133268000899773,0.00858681339164747,0.0201222219533841,0.000505642000908679,0.0184242554669373,0.0209086069110686,
6,0.0134879192631591,0.00530940033547672,0.0353004603186357,0.00581772339126898,0.0222825528676461,0.0348010925145544,0.00463582199231402,0.0183483175971806,0.0301156682481546,0.022013641455419,0.00473753520912214,0.0181442771817203,0.000930752256736217,0.0249873439832683,0.00831082772493595,0.0164516136343983,0.0261933213951033,0.0260011501705636,0.0179745872833789,0.0101275782164047,0.0160397468788408,0.0244460057806193,0.0364277067308188,0.0206934567389246,0.0101630050768865,0.0193951550844712,0.0321216593463195,0.0276100831907053,0.0202001720488761,0.00684757397980667,0.00789556883208841,0.000115740868002449,0.00728844786852792,0.0255563358321423,0.00667177960871271,0.0308447738788254,0.00420503343997771,0.0107362903760905,0.0203833099825982,0.013215212224427,0.0303262814700362,0.00431209227570728,0.0173076095715746,0.0314133064362571,0.00834292193934646,0.0122474478041107,0.0034714112358318,6.2236698025167E-05,0.00991158074080257,0.0285725549494598,
7,0.0243764227156617,0.0211606406779508,0.00598601588412463,0.0352646936653001,0.0219485636513025,0.0169104338265602,0.00799002488060332,0.0223818785823686,0.017595406645845,0.0266311794406367,0.0386451517030051,0.035649782876591,0.0239330436882006,0.0244466573617603,0.0212282059244028,0.0362711360031021,0.0397353384842474,0.0347768970315536,0.00457068491488426,0.011481060441546,0.0132759434094277,0.0073887614705058,0.0100923609843061,0.00966717985251192,0.022430650832905,0.0428161255425961,0.00450636199724337,0.00609821041926673,0.0131840256706591,0.0134210161288181,0.01166301964969,0.00326666925157155,0.0168338323277856,0.0218225638953299,0.0218012233590419,0.0121562138118715,0.0412999195110879,0.00114152615386869,0.037388244442579,0.0123576016294376,0.0233734802548593,0.0265856890787103,0.012753334251826,0.0300449190313757,0.025991608435453,0.0241747498888421,0.00649181195838121,0.0421230554234793,0.0179878199901744,0.0278373705487692,
