State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
Initial,0.00596347563588247,0.000560209933782692,0.0108157634339659,0.00276338446470394,0.00382276596372018,4.91397186363579E-05,0.000525405468276801,0.00788717731462225,0.00283257721846718,0.00416379797984587,0.0255321153094361,0.00245732841611228,0.000994871111526022,0.00445486854060422,0.00845257631948332,5.86073645700942E-06,0.00623227260190967,0.023700696260019,0.0302187122153211,0.00252284558173279,0.0114325017809051,0.0047648995854504,0.00562464892097523,0.0497412390303241,0.000961881509160607,0.0196088388957196,0.00706583270536644,0.000392251171380102,0.00627500741659567,0.00974605203417083,0.00233350078256033,0.00093365843893574,0.00555831352249215,0.0211692890229413,0.0410054780130743,0.00237102539517414,0.00727982440995341,0.000125716407643961,0.00071107587998521,0.000614701623490397,0.0186679294225198,0.0534121067636856,0.0129800802928451,0.00312115050132007,0.0215026005545888,0.0377689976170053,0.0204158180962937,8.81048938451808E-05,0.0131031552413658,0.000927096587091777,0.0241600157589528,0.00614389022693262,0.00456722631095255,0.00811345550110898,0.000693585302506965,0.00299448532939761,0.00824960230533891,0.00888391902629195,0.0213604892798606,0.000167326571693018,0.00265340866902101,8.65560639680555E-05,0.0156456575914711,0.0121086639670879,0.00570166191776906,0.0021118905354116,0.000643263197061242,0.00126625867233757,0.051235272595004,0.00312808309679078,0.0215359211216529,0.00793597930832625,0.0137790322371429,0.007886279106186,0.00703193112940005,0.0111528364556348,0.00346698260329247,0.000121527444113482,0.0390743503606516,0.00436966004952101,0.00607906376184883,0.0060752803514573,0.00683160525594761,0.0269601910410016,0.0495375245756136,0.0154116643612293,0.0146419018897825,0.0106831321925091,0.0362512709391715,0.0076005331551932,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
0,0.0130801254358646,0.0127244443307808,0.00873590843977934,0.0163091289489167,0.00769495481632526,0.0222823540740982,0.0219132521228584,0.0165222837557816,0.0102727074182473,0.00226868208967078,0.0113099669546911,0.0149305759025978,0.0215437235614869,0.00558554834471155,0.00748048633053569,0.0118706236509202,0.00390812704859106,0.00661676788623815,0.0168606312681197,0.0127713177881482,0.00724224832539448,0.0123801084601878,0.00990774275167353,0.0206902410913095,0.0231236992726838,0.01132857507533,0.0186074750377134,0.0214357425013294,0.00510988924881114,0.0182472045196855,0.0208889485785214,0.0088481283151492,0.0150184442664131,0.00362458266775743,0.0197396782692847,0.0125891640641113,0.0108442010387737,0.0106516181108433,0.000916072845912612,0.0119954119914544,0.018747459638622,0.00976178674820988,0.0112683907204341,0.00457942030412228,0.00709362906269153,0.0226204025618107,0.00637689001528565,0.0212883968254246,0.0128109476914132,0.00810534393929683,0.0140553275298482,0.0084599507821747,0.0123164732150223,0.00312097429812133,0.0174085559609873,0.0153965859489223,0.00610743285779323,0.00331070821767427,0.0226572849693498,0.0103505227456636,0.0163781165339781,0.016263028845639,0.00634659660870992,0.00240156965840672,0.0214885706805086,0.00331639170942232,0.00931443398335418,0.018991843031976,0.00622229852649719,0.00795737938909462,0.0200140307533891,0.0137336919196476,0.012113347653707,0.0168709629033653,0.0176284488608533,0.0202014829611962,0.000454178176701749,0.00612298819319434,0.0223270671623384,0.00858749902239184,0.0224007099793899,0.0117867370248657,0.00568731070010335,0.00254336197028377,0.00996265893821101,0.0236248621673644,0.0191776266282843,0.0236393941523321,0.0244831725744558,0.0102493205844826,
1,0.00473594754822698,0.000573929192454318,0.0127161811457091,0.011033879022045,0.0103346401360309,0.0112216209891591,0.0161520391488534,0.00109298433122226,0.000177102358219105,0.0228649709699847,0.021927786667127,0.0220574799144318,0.0107395883751286,0.00808576432582779,0.00375299609396917,0.00184636426547565,0.017891908870683,0.0077687950703493,0.00133800140829816,0.017513678501376,0.0170990221004705,0.00581956334892706,0.0149744535841991,0.0166622167951443,0.0134955703885284,0.0184065850353637,0.010882017665729,0.011251418684847,0.00494136286409976,0.00253652187085125,0.0191912097763941,0.0200599536618643,0.00731090518284592,0.00876188690711808,0.00544207436884072,0.00229221661108079,0.0208020448087695,0.00803818140874839,0.0105387451872298,0.0220264174058436,0.0191752991366724,0.0140168854378853,0.0108373914883711,0.00607368732098347,0.00851297026341578,0.0108627678561204,0.0200880429689927,0.000957817254547132,0.00924204291705764,0.0104080188441485,0.00742054607551723,0.00971181274198827,0.0102860447081068,0.0190821832239949,0.00749703227373913,0.0119394764679268,0.00814556795168571,0.0211579667070709,8.81581398816731E-05,0.0202301275881952,0.00998370964067048,0.0207668966797865,0.0181269465195168,0.0162787252115162,0.0204920934810293,0.00748270155720518,0.00868992093185702,0.0190378532467955,0.0181597764339131,0.0209155250392565,0.0136242163546185,0.00902755418322982,0.008411519865395,0.0163743965501751,0.0193923023368746,0.0172952395281974,0.0196329860854604,0.00738506016653586,0.0262023252780193,0.0115059932993683,0.00028158873117193,0.019967721629412,0.00850517194567998,0.0219490893767919,0.00434965598863673,0.0143519945319998,0.010934135850839,0.0106054948807169,0.00281466961635386,0.00613989449165321,
2,0.00670374083993361,0.0162549163886018,0.0208121090802544,0.0122240621065421,0.00648709447543411,0.00721638847007029,0.00577402853713479,0.00982630785678868,0.0158916719616979,0.0027925700266217,0.014679229837501,0.0180313472504579,0.006712479594645,0.0038687876077081,0.0195299139412572,0.010035829787524,0.0180851602528212,0.0068388036809019,0.0155408199293608,0.0189086321655225,0.00757709990201233,0.00887337450959978,0.0093557552445519,0.00201824920152956,0.0199937060286946,0.0121100286844294,0.0197987764830904,0.0204077893841616,0.00849585658172055,0.000305433801632629,9.85158320769286E-05,0.0115959688076422,0.0223739491419414,0.0207733436198952,0.00631202175818078,0.00760504113389786,0.0175293599039948,0.0145969926635504,0.0196818160969721,0.00386628070431492,0.0109981488128715,0.0182664878296202,0.0141656663488917,0.00409669741782749,0.00137859352916604,0.0109900784820692,0.0105932620002889,0.00714593614949965,0.00641620257447136,0.0190791424300847,0.00122858940528245,0.0195941740103223,0.01580270741249,0.00208010681457334,0.0131834759818114,0.0101558148732703,0.0138253466577249,0.0121938402254637,0.0212434480238925,0.0114077079904782,0.00703193873338285,0.00301840252494635,0.00588814461666609,0.00145332945679068,0.0209714286133857,0.00235708641941879,0.0138664972612003,0.020854067347411,0.0198257748778358,0.0113559357462315,0.00840332994359533,0.0185174278677949,0.0169819582077216,0.0186608777936775,0.00672152186978325,0.00416929756882843,0.0180531211763117,0.00300556769506491,0.007417246789354,0.0168612224024662,0.00603401075916314,0.0123443674343882,0.0232799203106237,0.00463084514786031,0.0194002392875694,0.0151726015951379,0.00680881073613835,0.0109620013073954,0.00417746999965729,0.0139857419763216,
3,0.00210187644663235,0.011777968079822,0.00288293791800959,0.00249118234291686,0.0152838010392627,0.0121955846823454,0.0139481716593616,0.000784009413067341,0.019613265531369,0.00462879123730602,0.0144619518193999,0.0103538418543135,0.0130912812470097,0.0159700853932226,0.0010429614826416,0.00088615797029422,0.012754360330147,0.00570306338587297,0.0207987115557696,0.0119031294409763,0.0223474401935671,0.0166881104588124,0.00224961960668138,0.0130123391983784,0.0167343367821579,0.00395184832631153,0.0170110396648099,0.000439250104788794,0.000917311896828986,0.0161852477895082,0.00575739270566991,0.0104817966543175,0.000783137373432076,0.000686747201569426,0.000714385333496073,0.0134164690665642,0.00393302465526103,0.000950850414482187,0.0126568892089826,0.00981304663686121,0.00054992203846463,0.00940242362064944,0.00688914532306497,0.0135188543736069,0.0140773863793916,0.0146362060034516,0.00605416983222719,0.00374171982065831,0.0160713117638421,0.00264147592799159,0.0147392625292636,0.0140572707101526,0.0212213311226682,0.0240122761468781,0.0214894754556463,0.0105124289648318,0.000478027390099614,0.01079438173536,0.0204884544980538,0.00431476501283077,0.017459312337981,0.0227930294231612,0.0146317007917169,0.0171783890515639,0.0015265612677737,0.00148530074207149,0.000747287880998769,0.00826547699351966,0.0125479307886704,0.00602912250027222,0.0185594395387835,0.0200919731362236,0.0145414662511635,0.0115563573422328,0.0103496494338422,0.023221392317728,0.0223059743725807,0.0120691491030109,0.0186133755646695,0.0139431539871773,0.0161748054572801,0.0127319267817756,0.00226228574410695,0.0139350030903306,0.0191194044951158,0.013633564906431,0.014101019259404,0.0165669880101436,0.0095124129351215,0.022397132679784,
4,0.0224245765946788,0.00241667858411989,0.0118489050634461,0.0175497559195676,0.0159823314678434,0.0263471399687336,6.31481270952059E-05,0.0157422300278285,0.0203047781203832,0.00105345055748826,0.0189639212953364,0.0152972461229245,0.00979229074548664,0.00543877217845464,0.00762722686185804,0.0144935203681363,0.0112724840789579,0.0161642321424862,0.0066072336671568,0.0181076674867621,0.0184919820422805,0.013699422416549,0.00866329667921226,0.00602993144595123,0.00278056682223573,0.0135711618307245,0.0157451191481305,0.000845225641547286,0.022647518087358,0.0185420140682288,0.00427890034817961,0.0228139532820171,0.00153428236073116,0.0213729514554299,0.00984192125768876,0.018072760476599,0.0187825176749644,0.0172733171204393,0.00782904129399949,0.0120633618667969,0.0126233278273792,0.0173050644238689,0.023289042505469,0.00494279152109123,0.0093246110594511,0.000964226002004142,0.00572396595034035,0.00617601234355193,0.0100309521523414,0.015821808740325,0.00598942732634284,0.0134502742767278,0.00537721277594996,0.0220446875680352,0.0100579188347666,0.0196517743228015,0.0199622463539693,0.00368819622312546,0.0194100876282732,0.00898246089467333,0.00575912927492964,0.00399542163008562,0.0103885989921127,0.00207105954572002,0.0164452052766086,0.00126794366313751,0.00226795051739003,0.0111801994338189,0.015577138871023,0.0162244158553578,0.0190248992839401,0.0209979771209625,0.00618062955982139,0.0100224892407023,0.0221023555550927,0.00335631359281474,0.00363461435173556,0.00788067957951564,0.00863219889379912,0.00824538178395895,0.0199981001294751,0.00612170403313673,0.0224550341896208,0.002051946566645,0.0166799532685173,0.0186248402842173,0.00648197304560304,0.00449179584191393,0.00644233184364701,0.0225167255355651,
5,0.0209511554005802,0.00941312573647167,0.0033539734026878,0.01439270102218,0.0114577438938644,0.011242908481495,0.00764417813529482,0.00277360010903018,0.0202736882916422,0.0168106461383858,0.00594318163076074,0.00886352900552014,0.0224181367158195,0.0195533685290574,0.0136102673052631,0.00222690729851022,0.00542662967342864,0.0202405099500227,0.00724224311651963,0.0184433121046885,0.0100739156673182,0.0212724042807462,0.00378286990294725,0.00427504987995526,0.00241563965810247,0.0180820131412314,0.0121481020159636,0.00696980131521396,0.00324248554401042,0.0155920869626661,0.0053231472492236,0.015150905799753,0.0129894683939992,0.0213417983426203,0.0228551792761979,0.0166710999526469,0.00390787657403889,0.013572341616135,0.0143795461362557,0.00507124876964158,0.00957736429071284,0.000763999513848278,0.0185470313567538,0.0210403819422081,0.0130604464936473,0.00214057878168902,0.0135409151473468,0.00571655567999998,0.0185832616402403,0.0132332283256925,0.0113383268039411,0.0211194220510134,0.00916482039571607,0.0157415031361913,0.0165157820178026,0.0141208178109909,0.0184280915023548,0.00477281703400001,0.00821282413113389,0.0218119700822765,0.0040463228435012,0.0104680145023541,0.0120719580785539,0.0162721621183769,0.00233413036265793,0.0203563575602424,0.00509612077146239,0.0129010474753064,0.0132709360026949,0.0207029585802054,0.018305636450489,0.0049372097607553,0.00369870842770531,0.00218264291341913,0.0192336932077151,0.00529912777906517,0.0222356489931214,0.0102643843137827,0.00957147521138639,0.000272196991820651,0.014959771544753,0.0144384843430443,0.00290543789260241,0.0196136847890012,0.00394494612725769,0.0191228656293275,0.00675747867446813,0.00717471265003629,0.0163825700797787,0.0187455962390269,
6,0.00481314293238914,0.018121681442433,0.00211650874703165,0.010989731711379,0.00480023763445231,0.0216659338044511,0.0111549887458265,0.0198004358191136,0.0180288030913315,0.000605181256362954,0.0190631975449479,0.00197034522482123,0.0217466538090504,0.00181618070337688,0.00119220631573243,0.0123104287073046,0.0129549223824665,0.015239656996234,0.0249754203449779,0.0181455106638641,0.0147049116079329,0.0156022566883787,0.00659880640676995,0.0215066819997335,0.0059329082884166,0.0263270557074953,0.0215524819920825,0.0142822111678426,0.0217501724148178,0.00211953157880258,0.00297246408606076,0.016699592318287,0.0113815534009889,0.0198080302380522,0.0166729902856922,0.00889685119364897,0.00739120209637243,0.00554413498154704,0.015781214757357,0.0138631268233334,0.011714801568921,0.00401071858926716,0.0161131729025426,0.00924168849256512,0.0136017222969444,0.024156723951018,0.0185205553060469,0.00877356309971397,0.0200315727175485,0.0116550179543173,0.0138584443744458,0.0183126103458,0.0160704219355837,0.0206703058635313,0.0197762845489119,0.00948808939871599,0.00411904942855246,0.0202869111000168,0.00959180586151662,0.0184425155300711,0.0201607941515679,0.00215637747786692,0.00817619742565601,0.0217731721908695,0.00189543774689679,0.00789796011499913,0.0119916520281981,0.0178768018810309,0.0263733972750903,0.00780278473348039,0.0111375187260313,0.0114450356951988,0.0222642030316814,0.0070644883523866,0.0170032112660851,0.0105478639147549,0.0150376226225005,0.010507384995801,0.0138984526719198,0.0196498352573106,0.00657425708004543,0.0190699144977606,0.0190730283578964,0.00471340950923237,0.0102643300193045,0.0154996525563582,0.0203555506359553,0.017442198168464,0.00461474341241595,0.0153723844323626,
7,0.0203605078608191,0.00661060371727568,0.00974040506766812,0.016268700613144,0.00151285273560242,0.0155429070518128,0.00796835660567463,0.0138277763877003,0.00276141193566663,0.0169998944378626,0.0136228115071016,0.00669970661390346,0.00252575201319161,0.0240453904135715,0.0117492014760925,0.00755389154229581,0.019080107134454,0.0233536695195353,0.0118070971122996,0.00132428420159378,0.00450485996734441,0.00339775739200615,0.0104771981520004,0.000870855101372283,0.00537741015295075,0.013531275404897,0.0175623292762764,0.00197480735404918,0.0244095211228227,0.00208963159101272,0.000555424755647665,0.0183418609466978,0.0151123480566795,0.00456377045616877,0.0132546579191157,0.0130398297543117,0.0161004458915914,0.00657121673913262,0.0240190818472764,0.0119245197189063,0.0135132874958511,0.0186504094338247,0.0213329902289183,0.0187742139661493,0.00171626894498904,0.016024854846821,0.0107702919970348,0.00239903535886433,0.0215778253042415,0.0159350422560965,0.00614771826364542,0.019907268472588,0.000640643440846862,0.006609600195392,0.0174386084573777,0.0124679550454499,0.0176265168541792,0.0139980368049083,0.00864114330795401,0.0152516471437352,0.016334196359034,0.00739794338514961,0.0203840258443899,0.0196191948520878,0.0172599064934438,0.00259079819512976,0.0201420827627675,0.00378788178451351,0.0125248952791085,0.0236737507806122,0.0132499249206405,0.0213910538155071,0.00645440679272015,0.00665899380146986,0.0157304613641807,0.00705249972616229,0.013217728368203,0.0134817593739213,0.00432613073190298,0.0188792570200528,0.0229191520522032,0.0229064426278184,0.00113605119528734,0.000871664536665987,0.00499406621587365,0.00311752963476718,0.00651145834748193,0.0157862004765795,0.0056122889596438,0.00270771659984986,
