State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.0244014248270263,0.0287930915430206,0.0791199703623203,0.008746031663216,0.0181281523510652,0.0436878196211079,0.174441102518225,0.027884597848451,0.0209840448373178,0.17911227472675,0.0028026795266917,0.0278306886323641,0.0275195461191181,0.0172892920700945,0.00558640982527127,0.00332121431520361,0.0129492321180674,0.0507011649458677,0.0304917346356,0.0263942932878971,0.026261866690938,0.00120269264101284,0.116636507048751,0.00788278952439723,0.0156946305496667,0.00547549540424761,0.00775746182862182,0.00333221921798744,0.00486834875991763,0.000703222559783415,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0499105716789855,0.0201231374329308,0.0196713312193138,0.03376756546682,0.0246660465299437,0.0510306584004049,0.0298300941186022,0.0156907158527865,0.00973233829502613,0.00393533566776319,0.07905102832463,0.0427067560624618,0.0354547337303958,0.024668048115847,0.0453008889881522,0.0351513797308352,0.0679099228038274,0.0235949935645188,0.00959841188057544,0.0476442327625752,0.0334235659055359,0.0157646318956627,0.0396723806280171,0.0495440181838543,0.000786372535201016,0.0456695336226663,0.020900861639271,0.0425645867266217,0.0144781408596584,0.00263089090540027,
1,0.0283469625610892,0.0648143001844534,0.021445444883981,0.00557911084246164,0.0189189951069295,0.0173263642998881,0.0360005223391017,0.0129965798584124,0.0514218854326464,0.0245297550515217,0.052026780086705,0.0704964889645707,0.0479446733493299,0.0259541203272177,0.0477973524478361,0.0109811800266631,0.0161010430611197,0.0207583567991266,0.0295996758225507,0.0351129905623391,0.0461392989292387,0.00156371593176507,0.0562502960157334,0.0113352413442529,0.0449883701939034,0.0208201797595466,0.0345855266522577,0.0321401057319313,0.0532681431259763,0.0455978288350125,
2,0.00715038921501405,0.026115360734818,0.0252527246756,0.00520550893278868,0.00344128201976641,0.0259456269259843,0.0490113291766424,0.0311833275985465,0.00931601622485457,0.0177067051692022,0.0606509153771207,0.0416454583319937,0.0272961647916063,0.0361826742614404,0.0153007408104622,0.00575262426329385,0.00970579137988267,0.0051432294431934,0.0417099691441921,0.0428684525269873,0.0253537614159772,0.000277291560060416,0.0320150182337003,0.00507449711726551,0.0422866673742183,0.0319145011604254,0.0200101604400351,0.0577459570206676,0.0185543403891238,0.0279588878967422,
3,0.0463544241258672,0.0347553873782002,0.0373638361849386,0.015616744769458,0.0194405085350926,0.00661604661766107,0.0547271485766297,0.00592916606490881,0.0897553135416813,0.0619578457582704,0.0798145438296748,0.0216290762053608,0.052809313976162,0.0377713472251163,0.0387326814010313,0.00444852014806556,0.0151045898328705,0.00298634976927992,0.0490988177433433,0.00660477386496542,0.0496039588088097,0.0131415516861328,0.0280510266465232,0.0780882606327745,0.0724811525106446,0.0333337702864252,0.0570557539249005,0.0376093110437951,0.0344113301500454,0.0165530662861583,
4,0.0118606708961625,0.0169336543696721,0.053255622002616,0.00387603102191345,0.0268830070034691,0.0303504768152316,0.00464967464310334,0.0148107839595478,0.0678178214651528,0.0114142450205027,0.0159302687163161,0.0111379960246996,0.0536896764043973,0.0645676105815307,0.0310572790506689,0.0346687323395634,0.0323899160357135,0.0394546714317943,0.0536366791194142,0.058474691728784,0.05586841126975,0.0151463528433531,0.0438108807388979,0.0187404617978186,0.0643214853816993,0.0385935377060423,0.010269894565129,0.0491575784842939,0.0209432007415346,0.0247094652444665,
5,0.0122003641773336,0.00988481537534303,0.0562157144493644,0.0443358080488316,0.0512837692279143,0.052215466663683,0.0456237051838896,0.0350688667036988,0.0365559912151215,0.0428375910842698,0.0563895915326968,0.0283002249910065,0.0174350185753805,0.0489472367084853,0.00877951146268787,0.043583177159931,0.0374532033972432,0.0124344129240371,0.0289373028594001,0.0521204232403698,0.0214165208203518,0.0615751767973384,0.00269765867064025,0.0191904668131293,0.00961648856464008,0.0397053246202021,0.0126241348549332,0.00511924412615588,0.0327935811681885,0.0533874530480429,
6,0.0161221628468259,0.00941293282780107,0.00339784593957402,0.00300189263842751,0.0478785013357897,0.0231488376716621,0.0143352043185801,0.0426621018056099,0.0393367119564079,0.0356183263742714,0.0411337164511028,0.040448019480459,0.0263110855899678,0.00893512337971154,0.0396796821786004,0.0080943342433267,0.0290126897300077,0.00631887874419034,0.0186477820448707,0.0161101561502778,0.0434149582814655,0.0542145135176024,0.0378162154486368,0.0417366256478914,0.0358609420873602,0.00840476221293655,0.0192696071913204,0.0486503059503786,0.0591697781596962,0.0392880462384504,
7,0.0537693675781336,0.0165676179724112,0.00478757674386671,0.021149882474384,0.0557686918122277,0.049722389259043,0.0204207172247827,0.00109653797492758,0.0309043900187055,0.0546167976506252,0.00159072056976052,0.0173141357679352,0.0132319846104597,0.0393084313482836,0.0546339241246899,0.0395238220592072,0.0445856920551839,0.0867117007640776,0.0171785546290806,0.0216532385583271,0.00616980209839507,0.0731907030005913,0.0188364965235744,0.0628768972266371,0.0485747196533522,0.0468749243645102,0.0555111338354541,0.0597161239010852,0.0241140682165804,0.0509465828512799,
8,0.0625596128544325,0.00565509659790451,0.051713295997963,0.0223902108841276,0.0191969531695474,0.0571703180127884,0.0472394916933949,0.00277878973141286,0.0138031342722284,0.0668281670154986,0.0143533923267636,0.053501319458281,0.0670571763590556,0.0523056560640206,0.047425684226922,0.0607582999931198,0.01636145520176,0.0765024394697474,0.022752312772126,0.0191185777076776,0.035498839133489,0.054120777554535,0.0463196418095914,0.0261640132239633,0.00800809510010455,0.0580938856383716,0.0480491635130336,0.0348266609433338,0.0311105309169637,0.030917967362128,
9,0.0126994454747212,0.0229454823088822,0.0452487719183623,0.0433014557562997,0.0452436688208262,0.0366822772392003,0.00493332227579274,0.016212412259381,0.0165274907809789,0.00509872282136405,0.0220690571383783,0.0224906548947516,0.0432134685766642,0.0179297909894938,0.00275851552435593,0.0130352807933654,0.00789906094751105,0.0111655044059236,0.0297079168549297,0.0301367249133591,0.0398312857179778,0.046338746758736,0.042734287381862,0.0331701126353262,0.00084191896597727,0.00014749238810865,0.0328182262327713,0.033181422867583,0.00921003244163291,0.0129491896048888,
10,0.0936682424446675,0.0600531293871063,0.0747747660176775,0.0112923580563278,0.00832267944000546,0.00582202704530887,0.047278184530892,0.0225336317199871,0.0042073613843144,0.0190833927402361,0.00621065151028423,0.0328937439993029,0.0301775552238145,0.0346717221215252,0.0441160078574808,0.0355182293512626,0.0723049423534953,0.0329554255346585,0.0699739163744423,0.0508350024209851,0.00429830436696407,0.00937401742806499,0.0251864054659313,0.0249658127460427,0.059659157397529,0.0301420063139016,0.0575433589456811,0.070100475728542,0.0024185783025018,0.0305869115053306,
11,0.0360068428096311,0.0409612654622649,0.0463674642951932,0.0396748398466612,0.0544391599446217,0.0339423002545513,0.0003514324740834,0.00787433798842634,0.0699765323983483,0.0367752624037726,0.0107426527157909,0.0423877549165296,0.0139676528007806,0.0376240923749036,0.0453887014005393,0.0141287295101356,0.0262389611986505,0.0204021327895742,0.0319736896412503,0.0130928518835858,0.0435255359953114,0.0151070250290711,0.0557809409949825,0.0565275816085531,0.00920544758073378,0.0107641158430653,0.0311654627945265,0.00540468545324725,0.0141132598068885,0.0497016529558,
12,0.0266870304095151,0.0475739905701135,0.00209563047510602,0.0066423890342956,0.0245233419522562,0.0387142836910151,0.0234957385033141,0.0558201691119809,0.0379392049816658,0.00502921173527128,0.0211053133835964,0.00893614895522383,0.0144758624828874,0.00801162548035396,0.0460474660107559,0.00962400834236292,0.0148183610669139,0.077623895445792,0.00992375263250898,0.0325094721394948,0.0233932662238804,0.0140835087255596,0.0354016373613259,0.0251480637014244,0.0234138282100117,0.0304893331807453,0.040515800517753,0.0189931141304688,0.0310950966716752,0.0600028507676592,
13,0.00279908376068731,0.011366672053519,0.0188163398058382,0.0250511501577717,0.0177981383709762,0.0064360329286799,0.0197344725821856,0.0605928344168823,0.0274721344469746,0.0511103678494868,0.00559076067218906,0.0332659486575721,0.0293642361139553,0.0325821541536158,0.0536363244511119,0.0159309472209258,0.0409389073951706,0.0175186283642922,0.0293644135542494,0.0289370471068405,0.049020108094976,0.0658303829353832,0.0257776400290704,0.0488760681344382,0.0263143504148767,0.0336318910858485,0.000963220729340204,0.0475145272848044,0.0447326340554372,0.0483706378434545,
14,0.00923129640116168,0.0606993790586621,0.0518349115433798,0.0440837853817526,0.0677053691118352,0.00895660873037775,0.0580451689105119,0.0441754354108014,0.00452614889033723,0.0168806178135118,0.0125157827338546,0.0590324252849479,0.048713218697274,0.0365224741326321,0.0568111617605726,0.056320927450162,0.0673179482791772,0.0156845076000262,0.0508164928854104,0.0202721586566639,0.032565650196407,0.0584331799417301,0.0262600911800736,0.0103924104055681,0.0502993315981184,0.0457812047211314,0.0163415897905337,0.076864439527171,0.00723296226257386,0.00972209331933378,
15,0.000550243799898312,0.0190454270293803,0.00909314674023845,0.0563754506138371,0.00610419737530624,0.038539741542542,0.0415357798457384,0.0465115437627227,0.00219608654110137,0.0756581602936407,0.00242616979948264,0.0707881599393379,0.062239262934935,0.00289671432559923,0.0560064457293394,0.0594837797275565,0.0022105889829454,0.0819419752788627,0.0236447140423481,0.0497766176662506,0.00215151403547584,0.00289123076753029,0.0201201003989865,0.0200934189779512,0.00324137335347937,0.00143025036418641,0.0457481500451425,0.00765576721770468,0.0256209511494223,0.027705640830186,
16,0.00819744558296222,0.0405708173205442,0.00915565934449363,0.0310754649478731,0.0523116055050184,0.0275478078065365,0.0545226616737306,0.0673866582444837,0.0689927284463295,0.038304032035502,0.0322909080358891,0.0483927486783099,0.00892282289951313,0.00317919387334654,0.00255423445955515,0.0569799568942,0.0400952783077148,0.0464227882692837,0.0045131624438169,0.0175591665049734,0.0488710840281758,0.0152800650936485,0.0037973554735367,0.0543149858290269,0.0196120149126235,0.0529155012752152,0.0559847795157467,0.0151562894366635,0.0378245325917397,0.0485250490047585,
17,0.00767871361616559,0.0607601198159929,0.0367440766753876,0.0728878468025998,0.020577467611437,0.0296892724197679,0.0253851733740647,0.0160780931076238,0.0295002427574439,0.0142128118095537,0.0560562623778981,0.00336843958020457,0.0211175569994537,0.0667068964433539,0.0151025258325379,0.0117026944529715,0.0606914814902367,0.0004343859220421,0.042489760812717,0.0395887996661381,0.0155570812156188,0.00302471717153067,0.0432374037890607,0.036998430090768,0.0364724519986609,0.0538900291184539,0.0495561043602473,0.0230023227994959,0.0678256966947365,0.0459798130976472,
18,0.0526136427428234,0.0212839461635973,0.011442742594473,0.00884065784579515,0.0102412496694054,0.056197085251065,0.0377657345956813,0.00708999273308058,0.0137166140200662,0.0567881505737936,0.0690599321730657,0.0176282131452469,0.0124621596892879,0.0302827057020347,0.00854211472506919,0.022611747360166,0.0423362399868121,0.0217786891463929,0.0327802689591628,0.0486849643439492,0.0208620938158037,0.0386819876287945,0.0116000645597395,0.0403865089025226,0.00140793987700617,0.0332566568083769,0.0156828844708051,0.0763380141744024,0.0522677506083445,0.0542322807904969,
19,0.0407883047231471,0.0297945522370609,0.0104682775927372,0.0140808959004766,0.0481149291051905,0.0100200214785581,0.0220316535743342,0.0133674652333715,0.0226744808500463,0.0481947388662486,0.000466809588243741,0.0662664326035294,0.0213384363701538,0.0311989975481353,0.0144534599255302,0.0490926344674816,0.00245936372973772,0.018281609815283,0.00630400458548361,0.0477791466052239,0.0258040358729073,0.0287821309922298,0.0587663469026471,0.0236022354283975,0.0584511259400321,0.0342668921561163,0.0440435974728602,0.0123333720661727,0.0375489206011567,0.0338932626411505,
20,0.0604021686031589,0.0546760195549917,0.0402431447887332,0.0432676844214125,0.0201490558377429,0.0400309029179566,0.00785746529303336,0.0668251443030593,0.0518012032660616,0.00186708245460904,0.0386141463560912,0.0211449609614462,0.026155054281732,0.0477383333904743,0.0197257991474656,0.0251231754429081,0.0486756882958234,0.0376994973757386,0.0172527581153625,0.0497545852040462,0.0327960110534069,0.00433191733203247,0.066126042114374,0.0116918787681933,0.0755184227572407,0.0396017099521547,0.030669004413229,0.0556020028315974,0.0601462298394739,0.00475793917833135,
21,0.0616117908574156,0.0395614863629266,0.0579994488438086,0.0763451617846562,0.0391337054467025,0.0242799628889008,0.0418143691633164,0.0104028350546815,0.0392806333898483,0.00290958788762438,0.0190921859350176,0.0224123192474194,0.0103958148229691,0.0574415890697889,0.0520947361070883,0.0554459014083167,0.00283598653493948,0.0425231468986619,0.0254212482587055,0.0390871795678551,0.0173918024249146,0.0334890589673421,0.0487741142908704,0.0245920210784993,0.0347355277595861,0.0582898577162067,0.0539759874832025,0.0251044478919728,0.0536283626796535,0.0130018769004888,
22,0.0520208416885245,0.0182053112350973,0.0328534398915969,0.0531437273092328,0.0344049049969309,0.0290461696854361,0.011023466837195,0.0394932374991163,0.0415512408904344,0.00718395772182533,0.0410822325555986,0.018446667556225,0.034969024083522,0.0047704870318819,0.0147013088252273,0.0331911250618225,0.045046899629219,0.0196784252599782,0.040889160713773,0.0402636090373916,0.0393970091786575,0.0560138278339735,0.0213324273127227,0.0204170494005753,0.0238938568285958,0.0140702948205547,0.0268344635117294,0.0252731838544828,0.036279343763639,0.015004228887246,
23,0.00375659229300672,0.0563713308451275,0.0484489411361733,0.0785961131344437,0.051351627923991,0.0552003961488026,0.0421395407551058,0.0755574629250652,0.00095465533064577,0.030329425320925,0.0626670223595876,0.00418076300641449,0.0466039814502487,0.0225563270479158,0.0293179600200146,0.00569231441239301,0.0513211096644085,0.0466797506014289,0.0379349127170703,0.000157523696164779,0.0620968862531467,0.0789025911666704,0.0118383462551998,0.00197841651996023,0.00699751042154822,0.0169945095869356,0.0322992731232423,0.00034979881121892,0.0282697403932895,0.030110904949711,
24,0.0378582370824017,0.0247059249547253,0.046442098616576,0.015367880178367,0.0599963843281677,0.0540566763673269,0.0660034028434095,0.0471949246446433,0.0620821480230453,0.09571894226586,0.0198509439198129,0.0249854445499518,0.0203632714270156,0.0530944402724541,0.0526214048581328,0.0165535373108612,0.00534849189316417,0.0211213236268778,0.0146261245983817,0.0325870582776078,0.0530433051876034,0.0469824956484354,0.0144365596459129,0.0479819285501234,0.0672755847098076,0.0464144940386827,0.039526403082833,0.00433048510814953,0.0282903789695754,0.0263671947838567,
25,0.0155712847404633,0.0520253205724688,0.0573665291986808,0.0367857924227837,0.036595326186259,0.0483765609410821,0.0330162248256545,0.0736655749063419,0.00647891784998023,0.0645270481973901,0.00253473201325767,0.0677807973694629,0.0237865641570056,0.0318236402616208,0.0373317554293068,0.0676845816489899,0.0448110830864214,0.0678927492904737,0.0503952830649312,0.0469038254081619,0.00947166716400609,0.0147443237182483,0.0529766553221472,0.0694692657354258,0.0354513382246489,0.036293088266617,0.0611656899899277,0.0436497838105002,0.0114264430415398,0.033954882964387,
26,0.0709069381349519,0.0500543423526487,0.0455817275246376,0.0591120743194612,0.015970184358266,0.0491145473911953,0.0482273215343086,0.035057759269293,0.046720647561899,0.00552398014220925,0.0183099359203644,0.00473536283061456,0.0456066193942524,0.00425761131852895,0.0202601012489066,0.0401302689277357,0.0354427641231975,0.0338870009224636,0.0749470818519983,0.0554989179944606,0.0519178212639474,0.00595570484151926,0.00242142606302613,0.0378065599480484,0.0806413466995093,0.012129857673768,0.00263746847510866,0.00172733427135194,0.0715753464435811,0.0189828977100919,
27,0.0627772185838797,0.00426611746832728,0.0408284846743602,0.0529743451506733,0.00941692680430228,0.0167570260404821,0.0443078068734044,0.0205677933144363,0.0464350162194764,0.00986362271558602,0.0675205099426673,0.0167451340056763,0.0424240451340475,0.063099297093802,0.0202493185003663,0.0504717504533483,0.00318485322744506,0.0375900724016895,0.0302949403905858,0.0178800143900914,0.0539354435657511,0.0384019820319205,0.0057326046989969,0.0207851494509993,0.005311141317242,0.0391611676297138,0.0322224420345927,0.0665395082960967,0.0629326400257288,0.0547050286354649,
28,0.0240331872060999,0.00947187207163845,0.000926665332268762,0.0636994293293948,0.0720120723738012,0.019774347256008,0.0129634518200563,0.0652794516500266,0.0369976619953202,0.00452410077989836,0.0458822659767907,0.070822068614492,0.0645721471613601,0.0333944420447852,0.0481118772004835,0.0462466904236787,0.0693089679624107,0.0118914390869259,0.0632890158566065,0.0282858908064597,0.043170995786067,0.0764685683061598,0.0359558078439731,0.010417107779575,0.0190420934632782,0.0521121618002315,0.0411995992786383,0.00216268658270578,0.0238341231387803,0.0817494679770453,
29,0.0318669231108692,0.0713451903013837,0.0401643408930604,0.0124787425266724,0.0381102500962813,0.0572897673088596,0.0557297404394731,0.0460963728947446,0.0213252475538602,0.0909720147797661,0.0449707676773682,0.0161163359165645,0.0379014179123757,0.0415772173121037,0.0314610362951141,0.0720696493753486,0.0480887183470079,0.0629220190536591,0.0422978756307138,0.010701906607991,0.0140099818959902,0.0578878228943833,0.0862741282002414,0.0676345123209953,0.0352899441683646,0.03480706588886,0.0108302571157509,0.0211864639273958,0.00488386279086328,0.00770600698499447,
Emissions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.1800831387367,0.0962728271368653,0.0373500529463864,0.0686841993422464,0.132779139618647,0.120896462044726,0.129627282472275,0.130080289192071,0.179222144645742,0.0296717009890299,0.00147339756058697,0.16737574402434,0.144810774509051,0.157178027755434,0.0133442880211434,0.185945908776897,0.238655151729613,0.120531004170933,0.201077865581173,0.1461204260552,0.136473538910307,0.216952909830241,0.0643518942218713,0.202431768462064,0.0815468364219131,0.0421511175919447,0.120202741137683,0.282877034934162,0.0214545761057711,0.118668711970778,
1,0.359965521107104,0.0983021951045133,0.360570526520986,0.0203338738993795,0.217152063493164,0.252492969166466,0.445904893987794,0.206141881780984,0.116485841547553,0.307343865418951,0.0743309157962942,0.29990048822801,0.102539176290786,0.112495966935026,0.0383013717614786,0.1184199924942,0.196141055742685,0.310402242258628,0.222858466954232,0.118484996293377,0.234971400623214,0.0554707762120961,0.206449809459465,0.162702806749871,0.170431487657215,0.0012556641879542,0.166312312676977,0.0779162345321947,0.155336220323171,0.0420884895823003,
