State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.0133220208530755,0.0030728508569566,0.00383350333541358,0.00134121216168316,0.0752774468877084,0.0528289271855668,0.09335529510138,0.0213926476267735,0.00706491753112325,0.077727341520967,0.00102939602834317,0.00375911316339858,0.0483592426032303,0.027908376620533,0.00525446789902338,0.00466405179125666,0.0881351279815273,0.0511968530151635,0.0506189629638478,0.129355648354567,0.000464386669700015,0.00833646687036419,0.00102905846826596,0.00576520665372671,0.0426321777410247,0.00846875104095305,0.0330381562830142,0.114625495187549,0.00863952066095369,0.0175033769429104,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0276298391832712,0.0117942626774632,0.0224072241639408,0.0589376397988979,0.0457008965244947,0.0346225549013748,0.0197848282589555,0.0159806418762209,0.0629874277114607,0.0769093331768936,0.0191098791331519,0.0375448518038098,0.0605297718161853,0.0627485208630301,0.0300865120127916,0.020379547318003,0.0102506226210879,0.0709809788958742,0.0440318500516843,0.00103431879044823,0.0631392735879577,0.0116840732863493,0.0313935265559552,0.0232159235242699,0.065915821638434,0.082636476703199,0.0407950117386271,0.00364216814366833,0.045623728805585,0.0515019858816485,
1,0.0488723155143133,0.0274140881379066,0.00645037003126391,0.0285741947682974,0.0211786955521363,0.00281852305548958,0.0364716310891066,0.0107244783326307,0.0103239867373235,0.0301788538062999,0.0137144770033369,0.0386431919493156,0.00485003927113762,0.0255353712779432,0.0244379556969761,0.0071595376439669,0.00250110884744488,0.0130010743535875,0.0450774090127433,0.0178974121186795,0.00128251809204183,0.0327100679544516,0.0109690763869025,0.0127859021637819,0.0496822075918137,0.0318297051279037,0.0489502032957357,0.0334601455195321,0.039870716803843,0.0225600353317532,
2,0.0532708689647547,0.00805184225519605,0.0485739696647698,0.0602256935332793,0.014550203054215,0.0522320524137168,0.0638598756395192,0.0350274174188498,0.0160232175891132,0.0229718148721464,0.0510543838333631,0.044402354873833,0.0557450263089029,0.00324401563705983,0.0172866395355111,0.0195118391801192,0.0409730909218472,0.00655290180191878,0.00825220116489782,0.0516959728830435,0.0603480877577005,0.0361227751833688,0.0234727282804241,0.00440331229229088,0.00934366075649455,0.000613518736949008,0.0549517827697914,0.0537342207983223,0.0435308453128239,0.0623667255405663,
3,0.00428466953534278,0.0411947982617611,0.0493133754396583,0.00194026817078952,0.0642732360186789,0.0397548608476278,0.04539599479287,0.0236044400090392,0.03956242413025,0.0179462316920002,0.0026137257336127,0.0166243921239248,0.0673434331549191,0.00264748199300599,0.0505436890607484,0.0525772054889424,0.0152772394292341,0.0123096151257692,0.0468874677647787,0.0516945776834885,0.0360865921655157,0.00649572749893483,0.0245138778582442,0.0228361690487707,0.0141721509716651,0.0732970636261663,0.0597922251863895,0.0139822702485899,0.00442535248169224,0.00850030885125132,
4,0.0338740750483234,0.0019647731391059,0.0117619207497049,0.0352183046054917,0.0107456543288101,0.0450624674671609,0.0466045846100843,0.0512990491869112,0.00638804687637844,0.0505549344312311,0.021411489747699,0.00852550817183036,0.0181451315539239,0.0285229225354065,0.0485793415302315,0.0300952533974212,0.0516543896741849,0.0159124945005969,0.0232169253564839,0.0179679690374362,0.0571691849095992,0.0470554840802611,0.00378783960910294,0.00964322370694375,0.0244494080010716,0.0481601651579317,0.0352381973858496,0.0228626109268162,0.0182527884830281,0.0384134684460918,
5,0.0184145628795265,0.00830194258246623,0.0470612299774965,0.0135237951181948,0.0574300984617755,0.00138477959184665,0.00131745986528067,0.0262953491209855,0.00580549781290195,0.0629093296539997,0.0207080033171093,0.0272431302113621,0.0418149139265935,0.00866841166773675,0.0071766686716637,0.0110045333002901,0.0183373223343662,0.0465533258475787,0.0532840501390385,0.0547345457419256,0.0309396504757324,0.00982540853941521,0.0122169223671707,0.0522656512869281,0.0361762878734424,0.0185920605851421,0.0634943746858092,0.0298717199072674,0.0332909119168774,0.00706981750958251,
6,0.0357133077321153,0.0144266258687128,0.028988472383032,0.0349425098118949,0.0312516705365594,0.0326679800258535,0.0362938790440131,0.00887124357684202,0.000986617182515133,0.0312176814480084,0.0118511760451612,0.0249574657443104,0.0489307579503674,0.0527586104415418,0.0506257604077413,0.0440257171011115,0.0515765694863666,0.0205720287876989,0.00659733378088192,0.0150637816363965,0.015511276493918,0.0210544706900136,0.0106444512594398,0.0209293160769653,0.0122763834651608,0.0124830005110758,0.0192239081252845,0.0318509203446415,0.0191459342498727,0.0445877948107686,
7,0.0285817462591648,0.0527340306960121,0.0521138472074424,0.0478629067558977,0.00949648234726365,0.00046565893375594,0.019946533808277,0.0194257169543096,0.0209648481414216,0.0307395227781783,0.0336730403568297,0.0220067174235345,0.036993075510284,0.0567449716233008,0.0553249520184119,0.0433863377386455,0.0407317374241548,0.032120703637127,0.0131363897369342,0.0157446516898519,0.0148138957847267,0.0310669047166871,0.0290222695230811,0.0345604777321504,0.0352216778231624,0.0576165437302058,0.057968818410162,0.021811519923886,0.0221069693981272,0.0272093432242757,
