State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,0.000297251563885102,0.00679467547742238,0.0522160268892039,0.0216897108536437,0.0019469398254534,0.0013068473119034,0.0288656936848116,0.0246358527880929,0.0106923588117171,0.00430023852107077,0.0044386801060454,0.00231077062764138,0.0122317199784432,0.00595322948149163,0.0239475604072426,0.00624409828037078,0.00414593394030523,0.0106500194502077,0.017014025183335,0.00716648913676906,0.0069124800929528,0.00737156818141774,0.00571059199149274,0.000224909050151548,0.0197841000218089,0.0147812160167929,0.00241488147235181,0.0233439979230765,0.00448883671765132,0.0301651156218298,0.00119182313807406,0.00112786384019082,0.00293155883648154,0.0482074421834799,0.00365155508744194,0.0163579899039059,0.0647696851047939,0.0298394338640794,5.17634994296699E-05,0.00272291773379665,0.0209949656523362,0.00268551519078099,0.0174106865957818,0.00721465052982731,0.0142235532146825,0.00378813846072685,0.14601176056532,0.000574651022221715,0.0132230717164492,0.00110827052264408,0.00401065132779097,0.0460208255191506,0.0100842776929597,0.00473463783888923,0.000283844921791507,0.00930932731955977,0.00531641759010932,0.013503833310565,0.00165989412178727,0.0204005745090853,0.0211439967437474,0.0069656178564589,0.00574382890172857,0.0351750131154732,0.000114636566791014,0.0126677474354962,0.00636824195261403,0.0203048599893761,0.0157289159491062,0.000329741266493909,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0.0112657432562281,0.0125854318340945,0.0292773058761195,0.0134507591102945,0.00410462758743197,0.0132859701515863,0.0308249302406231,0.0137008854132074,0.0276434318816372,0.0286891182495447,0.00493261430393466,0.00697737981601526,0.0199239428308874,0.00705830246871796,0.00880198913697691,0.00915362128398691,0.0290978366483981,0.0273641235974368,0.0137556601537778,0.00316726739248521,0.0206106543682979,0.019709412922059,0.0202201846291672,0.00529246141481377,0.0157628004840538,0.0198820665906521,0.00851008429356124,0.00368108966099867,0.0274399980648456,0.0119714584427092,0.0320332902714699,0.0156645036091856,0.00866651836456184,0.00516014254957463,0.0256964528470102,0.0102211687258567,0.0109409013069444,0.00767161330180193,0.0181529149462794,0.0105852718959949,0.00390728537778604,0.0247187249199363,0.00190191002134013,0.00647527192188408,0.0271871609191874,0.0292535304572019,0.033509247948377,0.0170504800203913,0.0229914157902597,0.0287550682394013,0.000350694098489697,0.0208885744398189,0.0135195283566466,0.0207510216932582,0.00913568547114325,0.00945475908723716,0.0247421333599591,0.0218652055240241,0.0159172085886209,0.00323810876587482,0.0250663909805165,0.0147987439054188,0.0254003857395889,0.0221843763639165,0.0279564304532831,0.00194901381144802,0.0147633423604348,0.0297311995163594,0.0112264451839146,0.00884083633757483,
1,0.0269819527994395,0.0251556632044588,0.0095173360170974,0.00581514027434499,0.0255570020927468,0.0290869020616049,0.0102739953020869,0.00766262054811687,0.0261088960397085,0.0244525382311641,0.00427293837264081,0.0214969119154501,0.00776126889176126,0.00727937796253857,0.0020005641626021,0.00193990511887685,0.0148399844876231,0.00348320328125129,0.0220017629471894,0.0258062194490692,0.00699457252090045,0.0287137590806138,0.0117094044612804,0.00391398373122422,0.0298609805610898,0.0151167979729887,0.0292493259065916,0.00575580529940523,0.0140498915051924,0.0195829186005747,0.0102286350251558,0.00458619431471376,0.00581960725845304,0.02894044825801,0.0258842935091477,0.00252810367550591,0.000804969541030242,0.00281286188029074,0.00195212781644892,0.0123619706420976,0.0281446830711062,0.0138391574241186,0.00382830697098643,0.00101045734624634,0.0183713240089596,0.0051706338011562,0.0150851943658999,0.00567319750969235,0.00571776221253638,0.00783766413100852,0.00247645934233874,0.020634728970109,0.00245229586539753,0.0131271179185716,0.0220744063102577,0.00238110242225947,0.00982284572545552,0.0193454826268419,0.0229934107565198,0.0244615176850407,0.0153196869604366,0.00585517379920269,0.0254053494882947,0.0286481141913015,0.0300429064355745,0.0291979135732021,0.00185287515393509,0.00355558581347654,0.0133439255618689,0.0258578194703768,
2,0.0130754688918693,0.00265891169816558,0.0193378307827735,0.00393006410611509,0.017792421227095,0.0193467871807502,0.00833820267489352,0.0180201789171845,0.0146717039008354,0.0209197453303727,0.0107355864132384,0.0170849155742756,0.0110924233145341,0.000735719011175844,0.0100620610834474,0.00476730395065601,0.0161746252412077,0.0101470121714636,0.00768013811308172,0.0148512128589107,0.0131767844688861,0.0157329873410074,0.0159615214238283,0.00930389664068077,0.0162318557298639,0.0109918560187362,0.0138816259401947,0.00547700596173651,0.00250176250942512,0.00164183681215792,0.0114800938477062,0.00445171948938254,0.017516368216244,0.0187182822712477,0.0136982287240721,0.0129133865803485,0.000249095508048214,0.00721988017617753,0.00896085685633309,0.0210477776363445,0.0101754092152464,0.00379888234978677,0.0180585470254271,0.0167424244259706,0.00539992265129612,0.00949798960535901,0.0174648652786299,0.017092065425735,0.0187021123695651,0.0187413540012359,0.00427795610086359,0.00473147117862537,0.0137854760286653,0.000784346790051739,0.00190725907525583,0.00561523539592679,0.00264236948703314,0.018170652378028,0.019395942877894,0.00337713087802609,0.0107786324208719,0.011160222212653,0.0185405208501396,0.00146609852780052,0.0118579725742728,0.0199795507964068,0.00818993296664038,0.00862607306064522,0.00290420525133195,0.0185603329853505,
3,0.0122407937650568,0.0227044637370323,0.00686165293121582,0.00255813368999833,0.00258962333346177,0.0129441921599631,0.0138010126669789,0.026386562302372,0.0253332819377548,0.015771769914616,0.00612106939087079,0.0204861634010421,0.0201301822028716,0.0196144595755658,0.00338101318558348,0.0179274832646645,0.0117963604521626,0.0205420071744415,0.0144692775520046,0.00694600609437459,0.0163734253742253,0.0229768074421595,0.0106678817241943,0.0152767881382076,0.0158429660485734,0.0219819964732592,0.0119541989514514,0.0110373897032693,0.00442744777848862,0.0178178321447192,0.021867196689673,0.0190250703924022,0.017292186138229,0.0043091680949497,0.00167661145915172,0.016179238685535,0.0130762181422699,0.0144575313680163,0.0215189884627934,0.0163971444734138,0.0198119117896752,0.0241414309333565,0.00239071398419482,0.023321298481335,0.0106912119653527,0.00734439998393983,0.0216680218799579,0.00574205492828595,0.010644039254471,0.0137510933259246,0.0120748948839461,0.0122055206705487,0.0224249207673069,0.02256651869001,0.0197679073090916,0.00277028964967097,0.01672570121732,0.00351456066704251,0.0167925441722051,0.0218467172803768,0.016498180428701,0.0207837341490793,0.0125744798006223,0.00720649367061857,0.0011859044080866,0.0186235227858566,0.00995248517517324,0.0115263977261072,0.0213739465106803,0.00513284971032666,
4,0.0218583171094077,0.000871589429820148,0.0188718833242157,0.0107243579833982,0.00149459878577435,0.0251186976590742,0.0140527363053038,0.0260756242035212,0.0101154484997388,0.0175857982401208,0.0106366946334834,0.0181699537558102,0.0148812164364558,0.00538971459608823,0.0122966189930632,0.00615013441258898,0.00445310494068879,0.0163913040882426,0.0219472357845395,0.0147849522295388,0.0117104393912533,0.00966532461202303,0.0051734668207179,0.0129675885324429,0.0228795953643845,0.00456331791468899,0.0172278261680703,0.00547285897618514,0.0229220942946077,0.0187364674878849,0.00266084036910868,0.0173624232839085,0.0197272311114135,0.00917954944538208,0.0181454177522986,0.0108375160203974,0.00618795547838401,0.0208387265725793,0.00965020573173883,0.0133761475995323,0.0130515349452894,0.0104240268247459,0.0216552661132315,0.0195945286848216,0.0186663076582722,0.00733785655329268,0.0138731558356966,0.00143215333417431,0.021613377068444,0.0117294702095363,0.00572465228847282,0.016087517774568,0.0115339352674487,0.0129437931049582,0.0178838745299839,0.0177406843663388,0.0127198757508348,0.0158128080641882,0.0111453754505814,0.00170528713405048,0.00658617427441077,0.00978441541808745,0.00954204755094878,0.00561036269837454,0.00244073816432986,0.0271404847838755,0.0221635415377239,0.0203713682257211,0.0176310836974745,0.00661041961744557,
5,0.00124527614601307,0.0293397395487573,0.0162390745891858,0.0118103739096971,0.0101335196330088,0.025531490173911,0.0134074134187039,0.00695875721954468,0.0115677068556761,0.0276044104982954,0.00986183428935172,0.0213631006461368,0.0141807204264497,0.00886369291515971,0.0114742854919281,0.0177934135643309,0.00644396154887921,0.0170134326979501,0.0070711990798154,0.0127925540725547,0.0276839521092714,0.0254744428751913,0.000622111870543583,0.0190051717532157,0.0250208585527642,0.00643087529024361,0.0260884934337201,0.00198172820300844,0.00059349029817859,0.0245518366878967,0.00626075186954491,0.0227101715822082,0.00791468449629283,0.00816618631361555,0.0175298239565131,0.0254694788493328,0.0112054843246119,0.0170582198443417,0.0244095545972314,0.020971068135561,0.0148908005711281,0.0144495611444687,0.0250678148344781,0.018595306921219,0.0260274724037838,0.00250369623459698,0.00269912504365946,0.0133580637633732,0.00609769004017431,0.000991630050914761,0.0143975762579818,0.0110166579830173,0.0165278571349849,0.00310383340010657,0.00367245047338246,0.0170447861978957,0.0176874878884222,0.0243041159737912,0.00125879153034641,0.000351366244180645,0.00445772853831376,0.019485422659035,0.00566310466026525,0.0180877565998457,0.0228905375749094,0.0207818695907325,0.0060313031622922,0.00928790234860136,0.0263800561525716,0.0038308841054052,
6,0.0185956769482741,0.00810626073923507,0.0192199497612401,0.0144816938766702,0.00261469653061364,0.00829808460472102,0.0246716686245739,0.0182310812318557,0.0119723010672376,0.0134731173499625,0.00814688986523011,0.00206161441975035,0.0211752538733319,0.0261276123416291,0.0064140092308856,0.00331418139197633,0.0224514521344178,0.0139346313996546,0.000745863536904057,0.025754421300834,0.000195021335188551,0.0212677057425258,0.0223843839584015,0.0202138019820498,0.00853460284176189,0.0214096834507705,0.00190480009755068,0.00917658594830623,0.0012153495443867,0.0143374324719557,0.015941787353547,0.0198011430057483,0.00827814897159745,0.0243518565957672,0.0120646792927114,0.0217638286741655,0.0198023529263572,0.0252136037313582,0.00623589632400507,0.0211587700608428,0.0273611166098419,0.00203532054599843,0.0112716462372106,0.0263982439072033,0.0176227125801358,0.000684043499782145,0.0201806488678967,0.0293497841976074,0.00594629792567652,0.012501310107435,0.00452941160763153,0.0067433986189378,0.0158149649010079,0.0137806422584928,0.0233848409489789,0.00174280737414714,0.0175323540693462,0.011568474719764,0.00212146016793093,0.0181291620769298,0.0170916724650787,0.000629033544692825,0.0209908459900887,0.0165160356391912,0.0126534404873494,0.0233842844507111,0.0193119026941967,0.00610844268005162,0.0107366874919428,0.0161078211367056,
7,0.0193313953052608,0.0237831593889062,0.0117520211133914,0.00792276288034534,0.0142462638108952,0.0192377682020412,0.00546715876193263,0.00398428950475928,0.0117370099727484,0.0144385689009003,0.00667192487189792,0.0202834622718873,0.0103114450902275,0.0158700345132819,0.011529905518697,0.00804408985112286,0.0264250216578779,0.00515276099831094,0.010521146467496,0.00755722605007256,0.00121374687051801,0.0153976266414895,0.0239972650051746,0.0182708073779725,0.00805672906552893,0.00811870826910676,0.000514984595531408,0.01639792476753,0.0151863590018934,0.0190973683856747,0.0203237873123475,0.0151688330276203,0.0136054360681495,0.0151605764303923,0.0176682669899639,0.0102764880428004,0.00430920260370041,0.00420537769416868,0.0137999466664297,0.00386838373910142,0.00910453853934462,0.00978577438148181,0.0222649406353088,0.0217549248147457,0.0192640463913897,0.0256129105845526,0.00317737725229539,0.00909205348105446,0.0231480016192616,0.0077236891610538,0.00435103924805283,0.0116903014250561,0.00728644757133778,0.0249496709000779,0.00758991489841661,0.00780925284144635,0.00253149049023836,0.0215652303191717,0.0181134309768024,0.0226987860758835,0.00807473632297524,0.0214914613698375,0.000497794256313696,0.0146346510313147,0.00659227851792219,0.0113220055202326,0.0113739229646145,0.00334254212056245,0.0204982408993664,0.0127398217890248,
