State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,0.0178262524121953,0.017202443832779,0.00104928509064023,0.0126148369564436,0.0495020749851331,0.00324081048480654,0.00411850493590814,0.00199547375274309,0.0147047242513794,0.00335515692655612,0.00226986450237343,0.105860481596989,0.0292802088322101,0.0016011929018846,0.0143678513824923,0.113439068985628,0.0990789477301596,0.0266962626024569,0.0169868469164593,0.0445028640864737,0.00282738446254181,0.00624360248248655,0.078064492914311,0.0236934153571485,0.0153459693790029,0.00477711277152473,0.00989600119986732,0.00485536955078654,0.0046872261450916,0.0948638436405633,0.0333669656401962,0.0154627923966709,0.000226078721259478,0.0149853574907079,0.0199633922444913,0.0446254681208428,0.00513993683788178,0.0244154836969929,0.00930426515283611,0.00756268862908633,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.00417878065308249,0.0450362039895739,0.0261787686165917,0.000254267786373197,0.0263049510751534,0.00735339850561831,0.0279882534098723,0.0386496351339485,0.039234153508672,0.0230181620229976,0.0214070787549434,0.0397221426906318,0.0295006067235678,0.0227371937412146,0.0366547563162003,0.0556470926903271,0.0501642301854583,0.0355977729322614,0.0395058313492023,0.0186603066624813,0.0372033656423622,0.000400892505286488,0.0557434044338268,0.0108464030856633,0.00612399014953496,0.0260006415218997,0.00551071072340413,0.00902353583912358,0.000334211018420551,0.0249617776519548,0.0320828326916842,0.00788039783665144,0.0383228114828057,0.00557103836578992,0.0408759272211254,0.0316161146293011,0.00396462286584007,0.0450000667843527,0.0174441620581926,0.016675504646269,
1,0.00786414095586385,0.0208470065288437,0.0263570199934278,0.0157155383214637,0.0280091000085144,0.0330071198954538,0.0212332838632551,0.0292822231500577,0.0321514367185648,0.00175606058583274,0.0304660734869233,0.0113236615237139,0.0107605177481374,0.042160550909919,0.0110757985754141,0.0217256364705575,0.0270642674626572,0.00421847449489516,0.0283009771929547,0.0282834782715767,0.0342930811908582,0.013524552258804,0.0219589110581713,0.0102823157865491,0.0425446450429987,0.0199466971273844,0.0120355824987017,0.0262001331174582,0.00437314044453517,0.0340672217566079,0.0347714182738994,0.0175517912915348,0.00215016202389751,0.0023400297192917,0.0377863319257736,0.026057914420371,0.0365438117385334,0.0382427155991116,0.00383559978158102,0.0282797263248175,
2,0.030916615381397,0.022081525302022,0.0312111443568173,0.0325811430176497,0.00351224858220018,0.0305257373972743,0.0149471086062406,0.0309965077545169,0.042147059043064,0.0172139667355539,0.0410587208973851,0.0133663866185174,0.0042457844888787,0.038606082220422,0.047782566429015,0.0448849056330332,0.022771555289595,0.0562292375585877,0.0188583460967969,0.020635004713355,0.00787866810535012,0.0272099066535473,0.0206774540592064,0.0294020564534395,0.0050076182152393,0.0331376369163781,0.048806986419193,0.028593268531628,0.00397969583269838,0.0462161497881759,0.03335297825172,0.0188470094661896,0.00994517305377839,0.0430357913055652,0.0511989624453882,0.044165349106364,0.00337963184033529,0.0416378397597136,0.0333652532023125,0.0151074758577628,
3,0.000372663781554123,0.0401956791034314,0.0128381128563787,0.0411312934514009,0.0182725816901695,0.018530848941584,0.0358980523012861,0.0248674390495329,0.0396157163094219,0.00275904408217743,0.0075168129634606,0.0473794694598697,0.013965005522894,0.0210849465950953,0.0553288976720401,0.0435903855119297,0.0380854858498119,0.0386217632045896,0.00704285446347255,0.0266158147290904,0.0126690812184631,0.0292958719569631,0.0155859926013316,0.00990776996265746,0.00904172992913506,0.0131303203481441,0.0091595780361466,4.35908519428067E-05,0.0147935330389568,0.0315542308588614,0.0112252382641379,0.039273469743698,0.0180873997799489,0.0299407568663934,0.0453696388901875,0.0337838462641316,0.0127298504811707,0.0168830298102431,0.015136840662285,0.00697486086158756,
4,0.0349187398861496,0.0282451005853338,0.0160488627869123,0.00664750498042455,0.000913496025259162,0.0162570947409932,0.0265820156130978,0.0219835209893649,0.0202230446697688,0.0443429043808782,0.0050977911756636,0.0169611293205787,0.0300246173428444,0.00536266384501704,0.0336797354643232,0.0269958371982628,0.0311650388354573,0.0321969735152179,0.0360524575598848,0.0078776728683304,0.00929915658629632,0.00466643850342114,0.00196441725697126,0.045103861652171,0.018466573737076,0.0147705245092547,0.01701784815859,0.0345663082727183,0.0517611323304856,0.0342098679854669,0.0381274010743647,0.0387261653164838,0.0253028421459654,0.0154427493734601,0.00239858642830447,0.0241041395505948,0.0122411400290432,0.00134168647465614,0.0324367768191906,0.0277979812251116,
5,0.0293023315633166,0.0489411513352834,0.0181239197676999,0.0502343070862095,0.0335812933024601,0.0362781380844737,0.0207400476513018,0.0105834161506341,0.0240210030975109,0.0306507689169917,0.025697379528649,0.0182208748815168,0.0394484990689727,0.0426405084228945,0.0171149707887196,0.025155443828194,0.00919088342246362,0.0516505399012808,0.0503572340650798,0.0463917361967902,0.0443971501205233,0.0053819583989912,0.0407038209218951,0.0387334055765727,0.020511601682756,0.0313700625310665,0.0385075906558058,0.0306828727353162,0.0448269579147469,0.0543190876773467,0.0221366798502311,0.0174260175217738,0.019930705158185,0.0330929957282704,0.0121838647605859,0.0435478384083702,0.0532777919008277,0.0438887890714575,0.0061437385825434,0.0235571789349521,
6,0.0286211502345614,0.0345966522414994,0.0109440262747323,0.00914718187661905,0.0436871828877809,0.00844272075886905,0.0265424053334479,0.0179315719886409,0.00943857321840742,0.0312905383210375,0.0425499133505719,0.0267628718290435,0.003812763970035,0.0265564147477982,0.00425721789438734,0.0534546764401777,0.00454005226958823,0.0410208558080312,0.0482987562811673,0.0196981444680778,0.00833266544547064,0.0185836371279078,0.0351464067931635,0.00866239548130037,0.00861628995544667,0.0235594652317633,0.0212907203209354,0.0274442977822666,0.00814471475901553,0.0191978444514875,0.000171487037931466,0.0226365050307587,0.0357549141407036,0.00378846938157149,0.02365173557039,0.00954223777667578,0.035116652602493,0.0169351636496151,0.0338134364002333,0.0390316524206284,
7,0.0221628340575888,0.0160193644563899,0.0112815340532383,0.0246547087466828,0.0216372029661766,0.0272392401527608,0.0135740411848944,0.0379775253302928,0.0482831192607889,0.0488542676266647,0.0216059353922627,0.00586884332983279,0.0395770560204426,0.0125661802258171,0.0199586071946113,0.00987562688043828,0.0267332872151155,0.0117323748388786,0.00017796462234643,0.0395194812313284,0.0396774802637327,0.0106120402005633,0.0152254620073749,0.0100880917304447,0.0184928756380593,0.0386167286782952,0.0406131463036442,0.0421555014046762,0.00721794020426775,0.0501105921664715,0.0265318001705266,0.0244429840836141,0.0480259502787907,0.0550936985921783,0.0397126385820473,0.00102303854950083,0.0624569821045156,0.013209357431711,0.0417954869829853,0.0403310998479523,
8,0.0509344140881255,0.0577498250309574,0.0217747034316134,0.0132452421525265,0.0121352821356729,0.0263136903860798,0.0425384374846878,0.0320932490371887,0.0549773468305537,0.00283965156327284,0.00111694118395415,0.0427005098970881,0.00846739655278021,0.0128063043734099,0.0437816683702884,0.0112174935168895,0.0403708769424607,0.0286597199098476,0.0428460089618665,0.0435906467399228,0.0228386510254179,0.0193112903801894,0.0417554641869108,0.0301585058483559,0.0162105938579565,0.0279822101215873,0.0357393106818384,0.00845499892290386,0.0116336403231724,0.0394609589636795,0.047640661671415,0.0186825407146796,0.0398340620316064,0.0203606119893157,0.0272754193672615,0.0376389954469199,9.48066659086293E-06,0.0511686483938788,0.00295461126572408,0.0458826180532158,
9,0.0109424546268864,0.00781741106672314,0.0272856696775766,0.0209278684052681,0.0343143633846733,0.0205972360839874,0.0460100254162429,0.0529093294410106,0.0434973988642384,0.000393898401557274,0.0258411365272802,0.0380738549572196,0.0275397907758075,0.015085072998829,0.0185283611412675,0.028213753285426,0.0186516110666863,0.034290862951737,0.0196131791285964,0.0345174521077844,0.000201160293671242,0.0359638025986952,0.00141029369070904,0.0239560447393584,0.0517999024305807,0.034310086187638,0.0431640469723872,0.0414377266212225,0.0423372540556495,0.0085216621094463,0.0207039379026595,0.028112191131217,0.00250792043753907,0.0337858952525501,0.0362689152739299,0.012957982772256,0.0230724877975806,0.0139960975823856,0.00660575855789945,0.014574323397304,
10,0.00974349236582526,0.0541913985122514,0.0509680621094189,0.038054558343305,0.0319045532872288,0.015488676321805,0.0243160834130044,0.0517831752408172,0.00971370461448837,0.0527803860974687,0.0383663472106026,0.0467011394257941,0.0211356919951662,0.0450230220238643,0.0491107977853082,0.0306240554746634,0.0330680854931291,0.00224718438219479,0.0290116780781919,0.0171368238387126,0.0328439441972016,0.0121589440818477,0.01758410523553,0.0201912828284226,0.0289013568349004,0.0424767515417216,0.023489676780016,0.0332018360514397,0.0476400048478899,0.0367121059481248,0.0123783338544523,0.0260725572295304,0.0373235522035285,0.0531958412692859,0.0284590358102081,0.0258447800212175,0.0142288262630913,0.0165708271739043,0.0175402061206256,0.0209919262718505,
11,0.0289444500109105,0.0131977806074662,0.038903127884107,0.0315922019386189,0.0288820085059414,0.0179352701262938,0.000110667317882332,0.0329697972458203,0.0127056339360906,0.0400012027734368,0.00726405273969035,0.0105192903815621,0.0372642704561271,0.0195446644023527,0.00615615603947833,0.0358618733446752,0.0274113085780844,0.0333387832008952,0.0195645106711387,0.0161058297573179,0.0158588163360553,0.00646342870011994,0.0324350558550655,0.0351227882550181,0.0358534855800991,0.0326981828053404,0.024346155838446,0.0107688007101572,0.00630143303818513,0.034113943268303,0.0271455905268389,0.0360538931032164,0.0182300508279921,0.00867637883642841,0.0147213230499929,0.0175107457023416,0.0212903695220521,0.0231028182247289,0.00262920724407756,0.00585227449265656,
12,0.00330230788875701,0.0260454056626278,0.000670112353216064,0.0417748246528999,0.0265563695930313,0.0289123433392516,0.0201556825300013,0.0211922500342326,0.0350018700374161,0.0351758600194651,0.0187214722301375,0.00121703316158293,0.00215874231343067,0.0132751606927644,0.00283809729892801,0.00477523914900858,0.00611599020777251,0.0166261175113649,0.0105395474802268,0.0049968559251384,0.0280632772478413,0.00348936138991542,0.0267060661551497,0.0212063576586558,0.0133552439794456,0.0120072376632117,0.0189938862443981,0.0292185621637315,0.0222875541615353,0.0212704136573644,8.01400191116743E-05,0.0278005749120554,0.0213124551084711,0.0347044619016485,0.0156676837263558,0.00919919468317706,0.0235096439728361,0.0120349901716918,0.0311844813286881,0.0165660888856268,
13,0.04616126097219,0.00601618850095009,0.0447296525661173,0.0301005015281702,0.0200252611770965,0.0336748909325276,0.0230888692209565,0.00115804176089893,0.0217654066761617,0.0160958604245125,0.0239287605205034,0.00545822496848235,0.0398337005771949,0.0498484632359717,0.038933624764873,0.00484068217403295,0.0566748819049351,0.011996236349487,0.0322844791188286,0.037020658154177,0.0302013043141672,0.0402821777601571,0.0029196140540492,0.0423778894671521,0.023106353946847,0.0402843373556828,0.0462917543315763,0.0278753478350596,0.0641689755741076,0.0625287857652939,0.00250843438861949,0.00426526545360149,0.0211045153679819,0.0317391257091676,0.0283200219783402,0.0459395793191831,0.0564169812542616,0.0331518519531666,0.0524478862576543,0.0342867870965317,
14,0.0343140978262411,0.0283793386033224,0.00584288204661032,1.33060839219144E-05,0.0283120345440425,0.0288099324773918,0.0220997941354333,0.0161567240782376,0.020063414157979,0.0313404271870256,0.0415129168511946,0.0167466479194072,0.0302898110157367,0.0178619860579141,0.0208485708875516,0.0213977688730221,0.0303709370899201,0.0138386801958583,0.0259890334991502,0.0372537367167157,0.00534567647028597,0.0267878791805985,0.0334128603476954,0.0249394613399551,0.0213421817469594,0.0111127312890265,0.0365541590615417,0.00893601325956946,0.0418373131845136,0.0199438226639376,0.03141213431717,0.0281770319595875,0.00220298441109963,0.014189856021876,0.00471263274866476,0.0294951993200764,0.0351276762721773,0.00516524664944707,0.0379519270867064,0.0286422946431819,
15,0.0219739423276062,0.00239087038406301,0.035814759476865,0.0420960627196844,0.00287688865952004,0.00782851150562865,0.0373228950374806,0.03110894389742,0.033861246828195,0.0367026958152182,0.00911455224218449,0.00378782386011029,0.0269062187598516,8.84593716607929E-05,0.0256283867160424,0.0358155253929356,0.0155099886497382,0.0259131372614274,0.0173681197993781,0.00839514590009857,0.0156901256775647,0.022310248145415,0.0192786553335697,0.00143696835838352,0.0121675094351845,0.0286555188943278,0.0346554006478769,0.0369409436065858,0.00424281720091814,0.0096337635867948,0.0189291255171706,0.0141197050787217,0.0263933862480577,0.030360816428165,0.0244184447950591,0.0116057663827324,0.00380354919417965,0.0237728007829398,0.028346015025749,0.0184239482796337,
