State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,0.0293640122195842,0.0115054690714801,0.0104896237996819,0.00566185365565645,0.0254051185263137,0.00318494585408319,0.0537139813981515,0.0168836858171734,0.0118360460091661,0.0379498338122933,0.00631608448707636,0.0809191462267804,0.0420868924775986,0.00659760522151429,0.0146276014979475,0.00237258525917802,0.00717526527787925,0.00326293293601871,0.0161551589719501,0.0101931145834486,0.00227109693434362,0.148003684560523,0.0275606447345169,0.0244808101843372,0.0107233155754659,0.0884607127382571,0.000143594964443803,0.014318050930951,0.00152117519269394,0.110806102512173,0.0266172399228271,0.0289328909026092,0.00801466479688371,0.0264685164821288,0.0458008206800664,0.000207581533912508,0.0101545157272493,0.0177819854432097,0.00688441751424316,0.00514722156619069,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.0230362457873545,0.0266086967572846,0.0212083914247817,0.0198217347790546,0.0265297741304488,0.011724846590423,0.0112871271946052,0.023907685558554,0.0184836485178305,0.0145785733433904,0.0240205510975363,0.0444390796120045,0.0124261121150089,0.0252320247023639,0.014562045800977,0.0213921198067432,0.0238274107427636,0.0106729260228722,0.00404773116673559,0.00583065947725867,0.0240823710544641,0.0499152777629266,0.0113605743183486,0.0213700768391218,0.0443952216427354,0.0418397012214424,0.0269057233214386,0.00897280768998144,0.0272339115916792,0.0268499964705514,0.0217495236289003,0.0377156299526593,0.044577263706981,0.039871593488103,0.0191341814426231,0.013618066746556,0.00585312650886251,0.00699300692024526,0.00166464741675825,0.0263816684524288,
1,0.0529642344595485,0.0467919029392484,0.00124770417030778,0.0414661920296964,0.00819951796918659,0.00958396845421429,0.0105512804518438,0.0376208716497305,0.0351696121537789,0.00774386977873894,0.0173075121852853,0.0285405882474652,0.00182488381971086,0.00971036630758874,0.00322444388838279,0.0405874024256255,0.014552256085267,0.0339698303033553,0.0219717549913878,0.0530613187633259,0.0306951485456449,0.0141056359694629,0.00751117185009975,0.0086757172218054,0.0479739611161448,0.0172065762063103,0.0338055329185331,0.0085903067203905,0.00665855144398853,0.0545829935017641,0.0122725912318584,0.0478663109991847,0.0182147550343636,0.0258231983589797,0.0105392664342421,0.0103646474744551,8.0003597860971E-05,0.0466708900279214,0.0296885656655676,0.0406821097680764,
2,0.0479655097042059,0.0347003740510015,0.0519334616169179,0.00646936315832927,0.041080811090323,0.0223863764193956,0.0246254186731803,0.0212140110378586,0.0182563401010779,0.029994145611758,0.0476922876553267,0.0487748821161137,0.0450729048826245,0.00836891842090183,0.0250539613759925,0.0247155831967213,0.0145465569768793,0.000507180790973589,0.0462835792316542,0.00510649823626737,0.0589063666889343,0.017672414274672,0.00486828794145881,0.00760266454344708,0.0485954954372523,0.0441243400777701,0.0405327664805494,0.0460028739138728,0.0150538259521915,0.00115149061913313,0.0529675234548529,0.019255139332926,0.0213396322877401,0.0530600164041136,0.0493099416377611,0.000436989749296424,0.00836455857059774,0.0438998276712788,0.0519527971491614,0.0485127428333102,
3,0.0545893998306223,0.00590124595537974,0.0258633609602708,0.043205706759666,0.0159124436917726,0.0196510001634492,0.0310179487022365,0.0127683273873295,0.00132817398783587,0.0451266682238351,0.0332527442401002,0.0367696726913029,0.0256051599254198,0.021178296417175,0.0402794866863371,0.0378036313035439,0.0196664420352583,0.032110796498116,0.0478254964320039,0.00932053975144914,0.00553233227172421,0.0139255624267917,0.0116264061252912,0.00735326250041792,0.000275027198764527,0.0405186885966213,0.0258699742389569,0.0232379517327266,0.0305346753726751,0.0672222363224355,0.00640783683027635,0.00351411145147208,0.0363512323619976,0.0427374800512531,0.0343460729121634,0.0311248600732273,0.0397729732281183,0.0255260439449776,0.0102333499949452,0.0194883752497479,
4,0.0333588532348112,0.024377771970139,0.0387917822431886,0.0263503572881433,0.0374105981322189,0.0309692550946064,0.0225783985665139,0.0293259172426636,0.0174454541048975,0.0431740015207614,0.0281017148214275,0.00945306954175341,0.00967751009963973,0.0268969914807932,0.0288597432953399,0.0459851138697286,0.00284108685827306,0.0370942331652527,0.0449101243698964,0.00123046042069727,0.0132617441764819,0.0312828915057093,0.03403740234068,0.0442800038417531,0.00808682373929929,0.0442630890811478,0.0174216944859348,0.00601415624075895,0.00105247903454722,0.00605776266965306,0.00888612185722939,0.0171862144818395,0.0472498418112055,0.0142216436943151,0.0374641407493833,0.0338340497236053,0.00728619450073787,0.00443270815752953,0.0363620750523318,0.0428951740199427,
5,0.00350300692161656,0.0351006824775483,0.0441315880602816,0.00749324655528099,0.0453809353100299,0.0306301494685617,0.0173716487039034,0.015991905334577,0.0193258496982119,0.00804694403798985,0.0419337045947466,0.0292321791842169,0.000174750930042494,0.00318952990726737,0.0376329612143121,0.0397645513820026,0.0189665784571566,0.0481817899219534,0.0331758622803368,0.0374813020258967,0.0316462020333077,0.0277862290438329,0.0192843074897146,0.0214199564202612,0.005037994199786,0.0305052343122582,0.00601604598447031,0.0467471709927299,0.00853267666924224,0.0198146380969024,0.063770770491582,0.0134946947324369,0.0377752329683519,0.0469738039502004,0.0207656209316746,0.0199897545240112,0.0212293456256891,0.0340513476819996,0.0256920536981704,0.0127440735716327,
6,0.014211713199237,0.0332796134701284,0.0312452766851021,0.0127770469809853,0.0152090168226616,0.0283654900012356,0.0105901672421201,0.0323742554014648,0.0411921767601295,0.0350840721147058,0.0329218622690701,0.0236614124550249,0.00753877210879626,0.0327824195611949,0.030192826956085,0.00857748541653958,0.0348070834654521,0.040336611064523,0.00154935147399553,0.0186397719616202,0.00193142075434506,0.0133996835046837,0.0493554597175317,0.000599376016214304,0.00461817830835704,0.00940534037707742,0.0209813932847172,0.0300752258299586,0.0299230073509098,0.03100259041951,0.0172645802069502,0.0483776417517373,0.0357380499105443,0.0274114042900536,0.00341483234921055,0.0194219019640068,0.0296392509712424,0.0226897673976553,0.0279859551140791,0.0390212996252106,
7,0.00693097882647247,0.00840633883376483,0.012250640272179,0.0160979280733063,0.000485502865996875,0.0331810207208011,0.00894286103653245,0.0359679541646975,0.0164458856798605,0.0281843347270913,0.0128125498213909,0.0243431027711979,0.0207346493454964,0.0480382381159912,0.0299184970664511,0.0155117829422808,0.0201634811061169,0.00387883424894855,0.0337728557512858,0.0263167645553308,0.0221391022060601,0.0269026022526188,0.013752603690474,0.0210616040437888,0.0484530632519126,0.03917665342747,0.0212885665641308,0.0420621395112333,0.0189300189288562,0.0222096265807281,0.0372252304749697,0.015261352663458,0.00879629271404033,0.00309168131807926,0.000525925858478194,0.0297639685169137,0.0299258669259489,0.0135158335005016,0.0329279871535588,0.033726855720348,
