State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
Initial,0.0337161364030406,0.00970387855829025,0.000627502087051351,0.0485036900254787,0.0283487103247391,0.0862023407074529,0.0194961781034656,0.0387545764369953,0.00140890884483952,0.0483871318627491,0.00381450885833464,0.00290143464983215,0.00921294794113744,0.175898897590818,0.00647834765108195,0.0336465640829113,0.00206634744622062,0.0349153901763912,0.001441251350755,0.00189381237716274,0.00930661126954015,0.0298876883369044,0.0145647790438765,0.00971492543014847,0.00924520780352574,0.021982243935352,0.0036482499530364,0.00973170030248872,0.00937690196104125,0.00120710910672259,0.0450904191943957,0.00528185165908353,0.0214315560987332,0.00211072012087811,0.00896034864762115,0.0102078206405419,0.00708294790042962,0.00899196631283043,0.0237995450681277,0.00806120795298909,0.011739317617402,0.00540417255586496,0.00852201108614528,0.034638245729038,0.00224400598468756,0.0104182272358618,0.0677130194906355,0.00112591766869488,0.00514787985155895,0.00594484656309838,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
0,0.0331092379249279,0.0428858610764928,0.0215859193903933,0.00820628832890815,0.0300163351233369,0.0123411239773309,0.0111170712689009,0.0116971385463955,0.0375431748273057,0.0160874442260454,0.03969087788752,0.0130880384522148,0.0337205152804917,0.0276790054471325,0.017017060871247,0.0277403264929122,0.0165800904793235,0.0319273552736243,0.0126769044632485,0.0164833530823085,0.0313411361169639,0.0247691501125683,0.0249895003049692,0.0385871603714151,0.00904888934199918,0.0219876839752322,0.0154657511405714,0.0475318868483972,0.0426647108187939,0.0172959359986168,0.0176508795038118,0.0319272875759734,0.0294894139320642,0.0044901045165678,0.0195804694183501,0.0246190760949524,0.00894949682723777,0.0344211868132999,0.0311382054068588,0.0132837521932794,0.0392958542247247,0.0101793991789161,0.0230558980946839,0.000979158202106996,0.0088601458076039,0.0339349583169517,0.0220164572489867,0.00794835983854804,0.00132536590243587,0.0292813057340035,
1,0.0224540615454409,0.0210323943646034,0.00902029371379893,0.00930823571146883,0.0253743140028397,0.00938670986422052,0.0331336689281588,0.0028716788470016,0.0245651952161947,0.0160542872047731,0.0153186949948312,0.00126162733442074,0.00146286595199244,0.0297004784518096,0.012971058840375,0.0213131524033117,0.0226205875959308,0.0397111668562754,0.0351732625935204,0.0211267099847994,0.00445103190055182,0.0386897840862507,0.0357654464114337,0.011566161719017,0.00875821482600076,0.0253834931977907,0.0178813536309517,0.0145484208250663,0.00540309238346467,0.040461679271133,0.00663392027972007,0.0399151344466862,0.000390340642708385,0.0197411836873794,0.0171447678361636,0.0200958516169299,0.0242799274656074,0.00721058068361864,0.0355304717714846,0.0108291488266951,0.0026936023673698,0.0139064807184379,0.0183802279262631,0.00585971717851337,0.0222797950997484,0.000219688914983506,0.0381019009208885,0.0116845835140195,0.0360153568689015,0.028081412385814,
2,0.02613217002274,0.00167808467157644,0.0222807821555008,0.0492401429082837,0.0249793650646053,0.00591286817942739,0.0179182018137268,0.000455321662520051,0.00776819381082074,0.0286071628720926,0.013269250554758,0.0254270496388924,0.0118828756852206,0.0338465521347369,0.00336473366280899,0.0120502755176276,0.0180048081759442,0.0155543532800367,0.0379004311481679,0.0365650385280942,0.0183261791159438,0.0137767900447457,0.0244732953206288,0.0158200410572741,0.00937645354919354,0.0137268718435325,0.0138177414617624,0.0236117542651023,0.0178520390911671,0.0162629476421511,0.0341125537803345,0.00283779627034953,0.0124371407705977,0.0066451288756542,0.0382299077406091,0.00864364090930815,0.000616972567151538,0.0195011945334583,0.0426752339549462,0.0086587110092982,0.000943328179009076,0.00796701560200613,0.0173957498038642,0.0125481326467425,0.0208425919592149,9.72276864949259E-05,0.0386309009715965,0.0153497201762637,0.0210285210654406,0.0327511242502061,
3,0.0303996999641244,0.00410620697885204,0.0139151530306773,0.000486752098200146,0.0147897587836435,0.00136612012179707,0.0259564766777635,0.00153855141633808,0.0319330463703155,0.0253246980147845,0.0162536153723537,0.00670803501691921,0.0277564241253081,0.0161848670220983,0.0212099059402744,0.0110879523418684,0.00186348449373533,0.0163488436347236,0.035125211263886,0.00914101470259586,0.0166268429087179,0.0208846666401421,0.0313757535209075,0.031519341961503,0.0193200842032029,0.0154414111294936,0.0133658214351618,0.0382674125919116,0.0285365601676704,0.0266498208672494,0.0130201844827585,0.0215440092620674,0.0190413416858181,0.0289396478272,0.0206229652954478,0.00591485726327572,0.0311826482251386,0.00162617808469297,0.00961823090118438,0.0214627194374509,0.0144563294715306,0.0300369656569656,0.0174142391901323,0.0028266018994152,0.0343003145152829,0.0201080223417148,0.0148021039786911,0.037271031746212,0.0270247489020467,0.0349387367264945,
4,0.0232095628467926,0.00290957140114075,0.033328055737705,0.0273002582343693,0.0212443191727802,0.0223599096357553,0.0319373663026127,0.0226031944801629,0.0156878753395532,0.00581655566557285,0.0133345925699315,0.0243344836232077,0.00860870173489859,0.00309938560496382,0.0173687621628946,0.00469853408621072,0.0121868529648495,0.00545686835913029,0.00901253942972447,0.0203476849228966,0.00211831942849735,0.00251420767673025,0.000208043562676969,0.0229986337609363,0.000741845714212532,0.0059389130123851,0.0194577956932635,0.0280594061529138,0.0189741172401952,0.0142830364614691,0.0248899514250043,0.0188962571242268,0.0326214107712418,0.00345440391096681,0.00662723828308546,0.0287119596794934,0.00793108778005147,0.0071534323009586,0.00604098890483851,0.00367523734422572,0.0190094381493666,0.00344653037054803,0.0166937338143959,0.025991336530503,0.0342737237199562,0.0166078138350603,0.0166413877800567,0.0204983367651635,0.0152353357090665,0.00932998655413832,
5,0.00162320375830155,0.0281847066968443,0.0135457048810239,0.0341048639216576,0.020129713546419,0.00152484212636433,0.0223442633984614,0.0250904673960623,0.0305637214251687,0.00168444495530845,0.0362606581661205,0.0271480447294721,0.0263211074551122,0.000284682962347729,0.0215062752336898,0.00318776069820091,0.0102235095345762,0.000814540849709629,0.00181634958017063,0.00837441349948633,0.0183481557939519,0.0128513936985564,0.0290345369719503,0.00862917263525143,0.0175629018237984,0.000942677458119699,0.00401405927026563,0.00183162709031086,0.0202304502855566,0.0245137058318289,0.0319508644832191,0.024191062098202,0.0105782224175348,0.0214151603702553,0.00342413854525168,0.0220966849846546,0.00768162578339384,0.00292872778415133,0.00312730810734922,0.0291435013969074,0.0245221244146438,0.0331691707226572,0.0275460842178406,0.00995188142477829,0.011473339839684,0.00167557623238316,0.00127954184529195,0.00834000048676652,0.0297470658428543,0.030643439560806,
6,0.023894378746479,0.0270666022947774,0.0328772782999053,0.0154471445891933,0.0324513363801251,0.0280487521085607,0.0246469721316946,0.0161028535041504,0.0313703177907337,0.0392475367217344,0.0212682095208901,0.0331437657650601,0.00345123266780298,0.00530071363012422,0.0321054294950787,0.00230339784426119,0.00326168910073046,0.0241401998895686,0.0104833042979052,0.00361406699414834,0.0158619837653489,0.0344118476457041,0.0251535021111783,0.0103892019866414,0.00504292420587471,0.00220886938286239,0.0372240380667245,0.00573395209110248,0.0325596216717295,0.0153192377840969,0.0410123895714015,0.00599580605221915,0.0241320570264285,0.0241704923701152,0.0137372170614171,0.0280429852659523,0.027311056060496,0.0302624423317278,0.0356294569649245,0.013587983340856,0.0395884604106053,0.0173584615044132,0.0334279314855571,0.0329434363194635,0.0248687915163437,0.0199938138249517,0.0119327726125729,0.0360756358217079,0.028016771164666,0.00830243723872859,
7,0.00633063860231424,0.0297207626126986,0.00587867041510011,0.00947607599032271,0.020000182194285,0.00428934533623129,0.021251518638863,0.0264815660300985,0.0234705667667936,0.00820931511974408,0.0223364779209523,0.0236879035966414,0.00446894504631804,0.0183685662495597,0.0112035004686718,0.0120339256551007,0.0226351027724753,0.0140447617603968,0.0168251598453146,0.00608266243958576,0.00936548608313909,0.00498840695605793,0.0145840097174888,0.0174328743923361,0.0305348084782709,0.00162442153828584,0.0051800175253661,0.0319096333827182,0.0249576671504405,0.0142739454914125,0.00112078134797031,0.0351517583386894,0.0352272511623567,0.00646894215699753,0.0192758863934516,0.023579901468362,0.00223536055964584,0.0290053425460772,0.0343607789985483,0.00254595975166201,0.0112624071509876,0.0216738080551068,0.0231965502035701,0.0299347545177875,0.00486636948950149,0.0248165613160083,0.0189265689942886,0.0298896391821073,0.000538233678849135,0.0375287866782549,
8,0.0129591296614713,0.00168044706596705,0.00282016011624551,0.0225494674583886,0.0161079367212002,0.00567211962294849,0.0370048770973031,0.0296735360758545,0.00124765423757123,0.0418026933563604,0.00383787360219265,0.0378485679296374,0.0263901418288521,0.00509557691830134,0.0121536862569715,0.0404873188627496,0.0321595139530643,0.00885014708639341,0.00532341249195726,0.0461577831498353,0.0261030092320642,0.0358305534558307,0.030622379266006,0.0408711542511498,0.0368931002016993,0.0269306621011166,0.0505565657548904,0.0354331311198831,0.0290765410836061,0.040023901023213,0.018997291580722,0.00674966726157139,0.00121479238719613,0.0438264581875703,0.00116509904930149,0.0296130458170981,0.00865262454392998,0.0228083659195739,0.023387895237026,0.0305332312521877,0.0389540450234486,0.0116915109220561,0.0255234902183969,0.0219271528314237,0.0433736896465675,0.0280017830541819,0.0153147989994546,0.0294085378116668,0.0261640851290166,0.0405844873357919,
9,0.00806285381853925,0.0189323481609889,0.00841419007184198,0.02077428528007,0.0112634251533855,0.0320234046295772,0.0135962855945418,0.0213451993753594,0.00056369871526394,0.0114255569605359,0.0189472092862367,0.0186416506450492,0.0237953062722324,0.022898048246816,0.015540239929273,0.0250827213845668,0.00733506135012937,0.0109003360747775,0.00634841818446041,0.0180704741621987,0.016089193738083,0.00150760861200343,0.0254235587063811,0.00341917919189023,0.032599842101196,0.0215702111683706,0.0240664981575504,0.0030321372396532,0.00533692140144722,0.00468871975540753,0.00825184994992041,0.00576789711845552,0.0301272366245127,0.0135882948474274,0.0322836432371074,0.0110008746261282,0.00582913941704484,0.0210424106686459,0.003859973389334,0.0165158198226816,0.017839101376779,0.0158739003489146,0.0209056472194047,0.0292601296695279,0.0100829194120867,0.0211384434756606,0.000395233024986423,0.0323527989336853,0.0261301407399022,0.00177037818190474,
10,0.00865735722180535,0.0303845247701875,0.0295879217161716,0.0342696904517674,0.0323015088248009,0.0454246657759674,0.0405767146784777,0.0114624854636787,0.017553574564772,0.00425532892136831,0.00750182068621438,0.0217801543157411,0.011111043797601,0.0176895315251438,0.0380583112020037,0.0372071430563894,0.0141913418007719,0.00959452581807379,0.0366553887830575,0.0383380948740686,0.0211587530617533,0.0160271215486804,0.035071296113882,0.0227128402576694,0.0298754085801966,0.0296370359304626,0.0320285837027222,0.0184886187002511,0.0438186587627239,0.0332764182302392,0.00521066099381721,0.0288554397649912,0.00340820895202867,0.021712944720379,0.0146385983858923,0.029038484214059,0.012167405831488,0.00127236523854194,0.0137318098495782,0.0343504390357653,0.0325946618670497,0.0060252584341611,0.0392773104259395,0.0113086361637524,0.026778300183631,0.0260253643655082,0.0213338832454676,0.0134427210892182,0.00527288118628259,0.0167082145683318,
11,0.0143878762026195,0.0273317259301788,0.0130877638452409,0.00369898402386659,0.0227672418759127,0.00790159866985897,0.00526845441761167,0.0143101678457785,0.0330205594046903,0.00730416265285031,0.00508847943195644,0.010337368129908,0.0205770772824986,0.00156393451014016,0.00825951574867287,0.036875838790094,0.0224373659105913,0.0155562853150566,0.0234216318415919,0.00495190886341093,0.0362049235697451,0.0223805123274586,0.00957373534697195,0.0243492514453381,0.00297906527107114,0.0213164547307048,0.0176046575300987,0.0243835058246078,0.0206956796391151,0.0176881790156925,0.0350380813307507,0.0342323347693316,0.0320412475818439,0.0055612831594932,0.0148741396985168,0.0209665762946384,0.0241022279198145,0.0266228251600543,0.00301139609570659,0.0126180030657219,0.0181572687615264,0.00720576064075908,0.0101027920442073,0.0169372333679577,0.03716143062925,0.0089371259776923,0.0284419487935738,0.00532969891461407,0.00695434854883727,0.00944744055131327,
12,0.0156109177054632,0.0235060318035037,0.0294374045861622,0.000931595985872565,0.024996556847927,0.040409020984226,0.00744996568358929,0.0244146169105255,0.00273335206842396,0.0161603853196936,0.0161631959979603,0.0193614704963439,0.0312261551086796,0.0424503528990978,0.0134339896877077,0.0266500672756209,0.0242559766137581,0.00307898731234039,0.0169220669991399,0.0332138242982305,0.0142197989975498,0.0312634958963194,0.0259594647592377,0.00524738122149918,0.0297949466224297,0.0171769329070945,0.010687771630873,0.0181852293421924,0.00579939509054683,0.00574011978467371,0.00183058053951049,0.0330114583234999,0.0173287445906005,0.0300737257624635,0.0038076990772745,0.0222673580114078,0.00435233523915199,0.021499095679281,0.0153632789255416,0.00533433792399375,0.0157629753199737,0.00190594931094423,0.0049345238236788,0.0134544073587285,0.00214434091276015,0.025280349580645,0.018887120375877,0.036291999685136,0.00766160733190161,0.0332647244464228,
13,0.00165160199963614,0.00275613820033616,0.00630417239819706,0.0150990737593038,0.00921488967294372,0.00704345879087647,0.01941042667587,0.0110905973847622,0.0126579837345302,0.0217128076186786,0.0161766851966564,0.024199269559991,0.0158199778363759,0.00304918016633204,0.00134511808671045,0.030003171762859,0.0143282824887028,0.00253027984347159,0.00679953331710602,0.00704676652839992,0.00704366806369414,0.00405566121411698,0.0160366370978878,0.00198740825481516,0.00107469216434473,0.00250913581283308,0.0115490433043983,0.0105610167674125,0.0232358848560685,0.0132508310307875,0.0243374797498775,0.00572813397665512,0.0218476988655862,0.00463936548322546,0.0144992762012225,0.00712044644490975,0.0227469246645256,0.0181785578054135,0.00221874018648871,0.00832416018565309,0.0101084488029738,0.0168986178326156,0.00398394644057008,0.0176481402110821,0.0117603002711296,0.0106094955879547,0.024293304955074,0.0161851094149262,0.0092469891166836,0.00826329895960913,
14,0.0106136390474173,0.0168129515199591,0.0104371905580339,0.00883707223440592,0.038085484161017,0.0131361825201348,0.00847495385783018,0.0398861167281079,0.0170757763253976,0.0348870314416101,0.0238470874820712,0.0130785903742207,0.0250959719907595,0.0176968779294114,0.0318501061006832,0.00654399058549174,0.0120817109136055,0.0275839253528577,0.0331319210237596,0.0302107041760483,0.0123686004557621,0.0337138883180109,0.0325521283650689,0.0325454026620115,0.0040354876018623,0.0463111363894262,0.000710989008588077,0.00228824132181183,0.0324441429544609,0.0221710736173847,0.0337065235848398,0.0126654463361011,0.00654711773210895,0.0342307835777791,0.0208031301047047,0.0194096137911147,0.0357960177834909,0.0268685130301721,0.0365576040023101,0.0220553779371119,0.0329297443123727,0.0149596556677442,0.0269266479299965,0.032250312252277,0.0133371749146101,0.0291161981002046,0.0125046080062811,0.00843767613634502,0.0325644272615428,0.0118313962741885,
15,0.00086447382836917,0.0371924061853985,0.0305457907416542,0.0138540586874358,0.0142382496992444,0.00760586120891515,0.00834141447384929,0.00947577327643636,0.02109249625637,0.000196019688092831,0.00824438356296392,0.0134580290126037,0.021249799708842,0.00960747162018477,0.0299195392194716,0.0245388706971812,0.0319525534345206,0.00659704979845912,0.0318185753220206,0.0318101988104515,0.0189684785027695,0.0306823024138844,0.0144171495668465,0.0104176913547814,0.0291423346318988,0.026160879596614,0.0205640066608977,0.0425767726695142,0.041428504053414,0.0388011449598285,0.00648169560267373,0.0183113626614988,0.0298690349162029,0.0113225574818735,0.0253271846035097,0.0270228160828204,0.0174767054038877,0.0169204326748907,0.00491966662771356,0.00270476117260985,0.0404607700430791,0.0147540308561771,0.0326653268692027,0.0310568149541654,0.00243960014193403,0.0306390732703716,0.0166437018398329,0.00321350594340847,0.0300347469905031,0.0157861413725004,
16,0.016878983090761,0.0207411758004493,0.0138704356857447,0.00516827966075455,0.00498902586272979,0.0325164686725062,0.0215012434786292,0.000622612490129686,0.0202498668785415,0.0272111366938561,0.00476044781058263,0.0157223638882147,0.00921487979293154,0.0142619548808964,0.0150480389873808,0.0089275844443516,0.0124176625639375,0.0268799085292416,0.00483710652085828,0.0443956116174067,0.0312491046709302,0.0377744791154339,0.0042428337663221,0.0349833443442937,0.0346165460079908,0.0200270042473318,0.0448018640930223,0.0169228334333299,0.0253977169491262,0.00854705064881722,0.0130326613848776,0.00328983473265839,0.0285465137893265,0.0339709105982722,0.0210415046529074,0.0270647834960185,0.0322367574661049,0.0111978053281506,0.00246112332293949,0.0127765109388457,0.00434527917067922,0.029498744711174,0.00538266307084177,0.0269526024955945,0.031539315585615,0.0308090696970297,0.0265293405716131,0.0289882821795789,0.016369368210778,0.00228593705565742,
17,0.0103837834745451,0.028034382633519,0.0225777784842616,0.00921169091181445,0.034622307561225,0.0294526785931488,0.0281650711500683,0.027814682818455,0.0411072603286523,0.00652729889060216,0.0219383532406101,0.0271548787458469,0.0265521533708165,0.021685913817287,0.0278447668028435,0.00428577883875573,0.0209740536224988,0.0275213428633969,0.0396203487080631,0.0313699675829718,0.0222980004682796,0.0409433709498505,0.0357770654139993,0.0264076945033623,0.00037203960077814,0.0196573471923459,0.0319838403590387,0.00790839732822538,0.000619058483616358,0.0365651421715132,0.0178484480387761,0.0185901364673579,0.00523745019784632,0.0372182565945895,0.0105729070093036,0.0199798378538817,0.0403278615090746,0.00714544781256286,0.0191135165580523,0.0419421945165633,0.00170234356774841,0.0516690568134133,0.0185483084243865,0.0238721891767645,0.00300110156727168,0.0319940210439618,0.0203609150155258,0.0347659546090159,0.0263442406836151,0.0336323728113505,
18,0.0118464311240854,0.0344739356778601,0.037775496939844,0.0457265225629037,0.00404664656268415,0.0229527376610793,0.0195756749771034,0.0193274930220125,0.0106588158294512,0.0217229114155425,0.0139873354840441,0.00636878499330984,0.00100443159995897,0.0316576058615455,0.0186993742274193,0.0231717999443441,0.0121322914224948,0.0272258890647009,0.0114475747317372,0.0348940177420446,0.0333500907868272,0.0227546538423441,0.0145839062711487,0.0112713962683478,0.0159560024421448,0.0121845570737186,0.00105789035429177,0.0343609333806156,0.0233511718537072,0.0132926276694268,0.0359966787919059,0.00335916144556534,0.0301497157313953,0.038224170750001,0.0270076346231989,0.033359024757374,0.0125187508314398,0.0154634689557854,0.0146206544508681,0.0167256130053539,0.0173978515846778,0.00132573018623532,0.0152439755272108,0.0308094302027518,0.0374765390161083,0.0244546693380612,0.0343134084344705,0.0307474562087351,0.0202985168134953,0.00346297041128306,
19,0.00579992373056892,0.0121408378759443,0.00520421352326675,0.0100716758488019,0.00875545582340044,0.0071372975663041,0.0146409302879359,0.0180176505585916,0.0166160743049706,0.0400108132632146,0.0431418555936427,0.00936993228716708,0.0109583414366797,0.0272909158684275,0.0209623730049883,0.0124705988166281,0.00835442409681531,0.0178334458496963,0.00246704125378322,0.012432910200662,0.0231094288883523,0.00955473652060223,0.00381191585835927,0.0290677051191665,0.00602243343966064,0.0130567153584771,0.0353397639705149,0.0357496220811568,0.0328145887474115,0.0343267626174801,0.00402282412443235,0.0254407138730614,0.0147795773019611,0.00670801473681299,0.00970835039654406,0.00123681493315342,0.0333885987202817,0.041597764347732,0.0118905602451211,0.036352166468328,0.0138902321191182,0.0126258271830492,0.0124684404748901,0.0201527629194548,0.00974941679800719,0.0114390993505291,0.0211523641728811,0.031767061082449,0.0262877618505144,0.0223703281558934,
20,0.00767341570052307,0.0149680408601261,0.0190378111444823,0.0105415241518007,0.0271776260925248,0.0305498578735421,0.0259339552585845,0.0318216142421939,0.0203351542159993,0.000724589439137529,0.00954841260428366,0.0193379632667574,0.0120702537197769,0.0410643361318688,0.0309686340132143,0.0113218773784956,0.0185224618712551,0.00344151448161054,0.0141088567798149,0.0137463029322145,0.011852358100127,0.0212229324944068,0.0172353767432639,0.00546828791299809,0.000585269855340472,0.00124522325579581,0.00166082412098336,0.0249785611855585,0.0292040840915586,4.03023972260933E-06,0.0110817071788724,0.0121206105083839,0.0320481712048742,0.00479565779354671,0.0237395232272196,0.0268209552276551,0.0161726866222741,0.00383135545351612,0.00140639489398547,0.00356288289723969,0.00293693001374121,0.00323831715690338,0.0324932177792958,0.00294004392136566,0.00552215985651855,0.0137695388920956,0.000318325756188783,0.0401089048648246,0.04084178547234,0.0274131743543523,
