State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
Initial,0.00496880477116093,0.00248563124285512,4.7016813735059E-05,0.0568806554422804,0.00282550243844639,0.00605101974618034,0.00370386804750841,0.00730289196393032,0.00453019824899567,0.000519299076411837,0.0024028595350887,0.025946293286469,0.0184490162421697,0.0184287392053034,0.00101191767068144,0.00176543429531526,0.000568771579144688,0.0207944765353003,0.0270807190732547,0.0114105513669421,0.0198537588150849,0.00779254638408584,0.00567401791139901,0.00600273037558826,0.005676931185453,0.00978804840121639,0.0182400722204269,0.00734478507944977,0.0191331496581858,0.00396794590557795,0.00632215636425789,0.00378392620637169,0.00421801719865741,0.0318356852054475,0.000308096468455233,0.0107892612807121,0.0150879448967917,0.0186738118562683,0.00426264611442106,0.0164707787614709,0.00649594892839198,0.00252823234480719,0.000199532832069125,0.00215033348214148,0.0515114219141698,0.0292661560963598,0.0163563644315114,0.0111059685365047,0.00908062615761387,0.00865738565162075,0.00265392895884943,0.00146981813885021,0.00725255555418125,0.00194386400793539,0.0142016569388719,0.0132596013116057,0.00277443522581208,0.00372820207582541,0.00331946571809135,0.0348374327057932,0.000395420369879289,0.0109462113783644,0.00284209444544162,0.00277751506341477,0.0298484427177684,0.000504464765607184,0.0110984264169513,0.0824473097782016,0.0125594574618538,0.0551428791199612,0.000269951857033277,0.00264489509363985,0.00908302992773507,0.00336329003430961,0.0529452864781506,0.000283277068022283,0.00440694579625501,0.00747563819721413,0.000806143578561622,0.00727314437784361,4.85776292371037E-05,0.00307742582611187,0.000793898647548747,0.00137966943099577,0.0163447392576396,0.00645058185233853,0.00578881939090679,0.000937093162159511,0.000951779265245694,0.0119206837301064,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
0,0.0196493018451226,0.00698151910142705,0.00100493723384088,0.0152374983061591,0.00738279528454545,0.00545538593324788,0.0209884968298642,0.0204912878486624,0.0179083568750443,0.00928647279601277,0.0142855412549485,0.017812988231405,0.00722652772886162,0.00123531693004634,0.0047440977081301,0.019444972437329,0.00900539388040355,0.0161512590771122,0.0111422550056977,0.00583665989759949,0.0120670423428806,0.0172716884695297,0.00841258360763976,0.0167668170160567,0.000945853249238508,0.0140605833124962,0.00215200894450362,0.0149674137724535,0.0149051375054875,0.016740496749303,0.00525259717044651,0.00805396582236844,0.0199350045728217,0.00138090014205542,0.00316415334997852,0.00290911822167807,0.0035647760524724,0.00361990346960686,0.0175935825526246,0.013929056785434,0.0152175179868765,0.00493011339408262,0.0050147888094269,0.0180808575564328,0.0210979669129786,0.0119786827014344,0.0158458320781021,0.0196480660037668,0.0111679595475865,0.0132466766096397,0.00825207996018118,0.0181598494239683,0.0151129841044645,0.0179125259522631,0.00669130387964888,0.0134875594861832,0.016791728228668,0.0155285926216739,0.0100513270031634,0.000172123747467285,0.0185950984900286,0.00929556500721816,0.00969664337105667,0.0101091704334538,0.000804052003680008,0.00139404732799392,0.0135442875393176,0.019531460201844,0.0167894852937987,0.021171506842717,0.00745439308568867,0.00410980527702557,0.00421096221831719,0.00926051725090698,0.0164073417553042,0.0165289738843912,0.00934843446922789,0.00723522407083889,0.00888494981377191,0.00625241064748162,0.00562250883767936,0.000486230166556006,0.00721047258640179,0.0168984699525147,0.0199208656665118,0.0213319957396214,0.00706047266334693,0.011304268657607,0.0172857321864535,0.00587294770671392,
1,0.000662567689351803,0.00796402217439319,0.000138955550328134,0.000791528481671683,0.0112799997708552,0.0150343632558535,0.011854053938936,0.0144800139581786,0.0240662825090857,0.0022441170101133,0.00245797288235285,0.00827468323246358,0.00704583672914061,0.0117949362463017,0.00541687179288915,0.0154474390623347,0.0141396827894587,0.00166867408138096,0.00814632190920145,0.00516373247738683,0.00700320741989933,0.0165226178093156,0.0099700603457156,0.0197515555677347,0.0172331710463115,0.0113089041314268,0.00396444757756641,0.00263543243012953,0.00522613912217499,0.0146713469258762,0.0114943797910776,0.000434112796858642,0.0213206771124476,0.00596985194729298,0.0155040671213846,0.0119336839405467,0.00352864685021737,0.0100933091626389,0.0179691988184791,0.0102629434449234,0.0107150812971288,0.0179485674824728,0.0215020144176076,0.0122982376586725,0.00949211699374728,0.0132003832980148,0.000684766786776964,0.0190687910934352,0.0171660749510746,0.00468469094499889,0.00082567764107392,0.0105240082524979,0.0165037395544809,0.0223452663607335,0.00846053577369619,0.0071092278290922,0.0241678355418478,0.01601300607335,0.0191100844578238,0.00333179355073041,0.0180401167085226,0.0127228732329749,0.0218141010027192,0.012725310400149,0.0107557413094187,0.020440833716037,0.0140680514608403,0.0073600480969618,0.022688948699016,0.00748430993885256,0.024107045156948,0.00901508200440015,0.00675096633025359,0.0144973697444729,0.00687850917986093,0.00516918749914112,0.0238209377025792,0.00685653219399221,0.00670557950595981,0.00670403770664669,0.0154331415716495,0.0169600630392343,0.00443862954484262,0.00314077868055787,0.00408879104549312,0.00417402199857672,0.0190880267128173,0.00770624936193035,0.0120381503943636,0.00403994496040708,
2,0.00218037049001363,0.0132804736628275,0.00328737932645738,0.0169206442538619,0.00200209120880634,0.0250087322757802,0.00753492105332203,0.0120430683276368,0.0226064871768497,0.00685066733517164,0.0273962713165523,0.0194935527451032,0.0158223875886604,0.0166770438687604,0.0153220954686747,0.0152851683579283,0.00931672845010903,0.00115717698551118,0.0119140635235538,0.0239881678473074,0.0130539870199482,0.0215474863606347,0.00164192977046147,0.00905630925988389,0.0132215060435977,0.0171427920208393,0.0279633861120261,0.0209596778248492,0.00705720333977654,0.022611445803676,0.0278597639349788,0.0135747459705478,0.0148386940845686,0.00360002529795198,0.0271634815460955,0.0148261382211567,0.0151804826904502,0.00103509039000491,0.0118011630679132,0.00612495443164955,0.0250859301352806,0.00667217706572387,0.0122737626471551,0.00826191126907367,0.021679690590548,0.0227543248510692,0.0162594853440551,0.0279383799782277,0.0216590770854303,0.0162298799861349,0.0130499013002805,0.0213649183767805,0.0237322839881239,0.0190860944544441,0.0262990394522615,0.0326133530773863,0.00972624942868956,0.0029067559698033,0.0142855983084651,0.000499850159777038,0.0127713026097844,0.0120636037709082,0.00698873479688725,0.0052127517086487,0.00874483187024405,0.0115770016611308,0.0126712305610994,0.0117278365760287,0.00779769939773947,0.0184176652090726,0.00860260788421265,0.02732546697581,0.0114990031997645,0.00228132456235744,0.0153526709483181,0.0135482384924936,0.00640979757913435,0.00697426766411245,0.00329898356036343,0.0155579878781894,0.0134614367344566,0.0144453434371834,0.0247665250362539,0.0202028825179418,0.0290072604094427,0.00620933181855905,0.0215747944749022,0.0182406508759812,0.00644782639127441,0.00502756285758477,
3,0.0125152665279495,0.0103583913695834,0.00797615630179239,0.00176094229126776,0.0168735760858151,0.00449421641142876,0.0122691560623768,0.0217474123541226,0.00161097246602322,0.00561172893759549,0.0115552263664733,0.0155734381264017,0.0108665845953704,0.00458787808369768,0.00436669814774113,0.00364984273903065,0.0110856945105596,0.00616968516287096,0.00120375230678032,0.00617238188440726,0.00304010166690327,0.0138426096051463,0.0171625051333039,0.0153367164118839,0.000899703070620637,0.0103534616388786,0.00293516464727869,0.00900884296863087,0.0146373868083696,0.0220111691750551,0.00200796802803488,0.00637862767640216,0.0200556857633752,0.0135046685780396,0.0137609576449536,0.0199259258540203,0.0144009422992161,0.0172977769407484,0.0150446138440302,0.00461744936684938,0.000793545845574925,0.0054761343155069,0.00878074585395693,0.00524465784184874,0.0114051228102534,0.0175125848250381,0.00445865505255021,0.00513860536990502,0.0179608813569741,0.0122301062472956,0.00230322776654525,0.0111606227219813,0.00550398598598669,0.0147284629516826,0.0139999412227255,0.00528216799082809,0.0036164796796577,0.00472681060688616,0.0165494630299948,0.0110451071798327,0.00568716134225559,0.0181378491363184,0.00778151408177287,0.0144129538851201,0.00864546337286554,0.0208755787866609,0.00853601552154091,0.00151492835274585,0.0169504649847489,6.25771072113034E-05,0.0102505026893,0.0130839296509016,0.00464932689585023,0.0108029052848582,0.0104758907651078,0.0069394285231844,0.0192287121759983,0.00825232912709281,0.0131792947931534,0.0150909144092567,0.0134277744061675,0.0171211256092731,0.00663847912615462,0.0135734966580324,0.000427916180791636,0.00291881672871546,0.0174554791158228,0.0180992953218142,0.0217503635805938,0.0168149418670949,
4,0.00728536107418408,0.0121125242451683,0.00296384397203356,0.0161404713907264,0.00375531803672391,0.00591612305419294,0.00169274021958769,0.00317601285811084,0.00828378858027819,0.0142935057131053,0.0112354732064268,0.000248425201612879,0.017803111692496,0.00806099538326246,0.0103707810520699,0.00273512043565406,0.0111147449734964,0.00983748270101337,0.0177262514955734,0.00183841008324019,0.0203195139621969,0.00798547048907882,0.00870509664999354,0.0168276064430073,0.016347305863048,0.00908435816482618,0.0130944668510709,0.00922001903344825,0.015437320628494,0.0172583707950232,0.00734716219240288,0.0205758580576358,0.0192537964198815,0.0173818286328781,0.00186725509472247,0.000861319013437356,0.0208969116383584,0.0227101440408351,0.00664162029057623,0.0175906135007358,0.0131143124625213,0.00980533755896762,0.0144180020106266,0.019141656216866,0.0107816808244105,0.0142190010098013,0.00418914487359264,0.00547639132794638,0.0152886097235561,0.0056080504266697,0.0051798490774233,0.0154959423196539,0.0163424820179195,0.0189122368072803,0.000299881423511468,0.0179143948243771,0.00304441141880563,0.0144430082005098,0.0110628025340469,0.00729923473767824,0.00498400392713373,0.0104817747765544,0.0122848378719872,0.0165070644118226,0.0174004125406442,0.00788507394185243,0.0102403076944389,0.00388194675883851,0.0217799052227728,0.0119392922719116,0.00235954538834064,0.0143613526142268,0.00430922963746587,0.0195595582659963,0.020931165771333,0.00814938256817468,0.00553695143540998,0.00564661618137924,0.0218869653281322,0.00687211376696004,0.00595226814562204,0.00386894651590987,0.00459645235198975,0.0187728694440546,0.023128736438363,0.0236610343904216,0.00979169325776916,0.0128613364702492,0.00829311188458659,0.0100891861865308,
5,0.00562119807007649,0.0164754295410554,0.00652361956919827,0.00728524524163706,0.0173907265693038,0.00980607599045702,0.0160511629204905,0.00919835310247642,0.0222692622590589,0.0211879643521527,0.00492775251597207,0.0126589497296311,0.0103819806675654,0.0138598229455657,0.0105021738868101,0.0117745092884922,0.00112434046376924,0.0240243787324516,0.0209514852597991,0.0121297174158086,0.019425967788786,0.00139103081798765,0.0239765189802299,0.0229219322703947,0.00170304551148188,0.0133230426385623,0.0138110079742898,0.0185734723076174,0.00674407317931564,0.00838915482594525,0.0168245138456381,0.00579186754285457,0.0181294830706843,0.0119747262084514,0.00628742555343957,0.00430822955278609,0.0101932791452998,0.016615088203337,0.0161843922778758,0.00957934398579112,0.0119069999300829,0.00021880387402074,0.0118947192531381,0.0204956603407145,0.00125137849253763,0.00197416170841191,0.0172092292890281,0.00192623083505881,0.00183014802035163,0.0197443091692496,0.00916764983068316,0.0175544447158851,0.0102423795726787,0.00714540576742235,0.00602020429095843,0.0216810134890129,0.00627301352561152,0.0259123998219356,0.00708296208191694,0.0225011784099838,0.0195229908119312,0.010064382170917,0.0147077216998549,0.0191296071536958,0.00466624632012979,0.0117010263136112,0.02356545415259,0.00402676662735986,0.0176712085946216,0.0152229764557803,0.0104779619411009,0.00501500453557929,0.0086875220793761,0.00202845906099845,0.0119908487653055,0.0117424852388013,0.00324405219487073,0.0237413386932698,0.0210013259840931,0.00734036423983464,0.00456166899979405,0.0082060866981768,0.00243529202891552,0.0170894985879818,0.00493023189095091,0.00801901056938743,0.0183470622125911,0.0197602225846014,0.0153765609712843,0.00163719454876835,
6,0.0104713596954657,0.0176095900533849,0.0113858105339121,0.00743352175162555,0.00146773286951427,0.0115027931361234,0.00742595758338058,0.0063130727721857,0.00690853180753024,0.0091478258660708,0.0128086106172388,0.0137699611598539,0.00537239017556425,0.000399444982142055,0.0130659902758885,0.00169113210233948,0.0117466035910306,0.00192388816402968,0.014161644228391,0.00866276253837775,0.00355862226973867,0.00676844803600752,0.0199690495265743,0.00923907310331085,0.0155495690728786,0.0126894928039735,0.00199627613095371,0.0160040367771094,0.00916822607726439,0.00167978292682434,0.0154453422281325,0.000370473279588083,0.00268032541273471,0.00438259257843366,0.00752882668833161,0.0193815670119629,0.0046514216252411,0.0121623860834162,0.00251141655633209,0.0110964817666209,0.00889194901938227,0.0132004094913,0.0237169568026478,0.013836878717553,0.016048299636392,0.00231683412538394,0.0032492880304505,0.0187484762591592,0.0110658455693942,0.0137800730862529,0.0205869167437687,0.00815458424187475,0.00894969951481945,0.00974594464917938,0.000459668317540783,0.0107107522145482,0.00082260272290761,0.00786959612447438,0.00442264775863457,0.0100358955284765,0.0188432874708382,0.0185139494939977,0.00292479265239666,0.0126246588096071,0.020948703635018,0.0101993488319967,0.00334454475462752,0.00305844946790635,0.0176442659284762,0.00130684722303925,0.0120770613348468,0.0017861965518715,0.0182252608954324,0.0147053683279464,0.00964093807114237,0.018890804044048,0.00821608447364367,0.0192271948844133,0.0108447558910474,0.00285483401656911,0.0154417179272996,0.0070065954660882,0.0189530201540728,0.013911622790266,0.0134518184483843,0.0117357822903177,0.00418968241941976,0.00528923882132834,0.0114458045931914,0.010073151196934,
7,0.0159020039045249,0.013715422914164,0.00244791118569168,0.00377632002073933,0.0140456897381028,0.00924077213644446,0.0177106857492782,0.00946919824146696,0.0162898036544082,0.0153830224365398,0.0193644595078524,0.00407070915128826,0.011021796310908,0.00892586417768003,0.000615531575787975,0.00835658326052061,0.00681096811233235,0.00994908905446841,0.0037074252513765,0.00515414775275619,0.0163884654862305,0.00231677691469204,0.00694184400615753,0.000571899561637481,0.00969828282061255,0.0141700778349902,0.0114496210488973,0.00436244949100189,0.00796951634886814,0.00334154721312959,0.0177319327430702,0.0189903556625377,0.0138295689090543,0.00555902277804973,0.00510469116926179,0.0210912794665024,0.0160115393086299,0.0216104776450433,0.027287636907472,0.0231942206623588,0.00572904162656528,0.00109781520637692,0.0119564188868917,0.0019438641633005,0.0056916565956487,0.020514982897787,0.0053761466703999,0.0121513831391577,0.0131369676368438,0.0230500133106342,0.021525925509055,0.0195802059936411,0.0132041121264665,0.00413235472507055,0.00732496016093081,0.0156242525802334,0.0217409265467813,0.0081559968436767,0.00620423579005047,0.00174601897246518,0.00377727783114532,0.00483127995594425,0.022545019071355,0.00570917922698434,0.0150453619765775,0.0268577970610096,0.0121467290095743,0.00328005068168701,0.0129505473060618,0.00143400870425598,0.00437816148712007,0.0182825472293328,0.0203303279225619,0.0201123350608114,0.0100098145444847,0.000483852300567054,0.020687250767458,0.0181161510653292,0.0106538238413193,0.0165514089328464,0.00151818921186525,0.0197761618946716,0.00227043641966518,0.0153148371686793,0.0255842483536144,0.00484402005746365,0.00227336972209345,0.0324375374715567,0.0115595776766447,0.0127513362400924,
